name,address,city,state,zip_code,phone,county,region,latitude,longitude,license_number,license_status,care_types,availability_status,pricing_type,is_claimed,is_verified,violations,review_count,google_review_count,facility_type,discovery_source,discovery_date,enrichment_completed
Lake Senior Living,3315 Pacific Ave,Lakeview,OR,97630,(541) 736-7396,Lake,Central Oregon,42.15590717569466,-120.37331410118188,OR-ALF-50086,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565079,False
Lakeview Oregon Trail Senior Living,6242 Oak St,Lakeview,OR,97630,(971) 835-6187,Lake,Central Oregon,42.20267662684899,-120.32837357156892,OR-ALF-50087,Active,"['Assisted Living', 'Independent Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565089,False
Oregon Lake Care Center,5912 Valley View Dr,Lakeview,OR,97630,(541) 366-2836,Lake,Central Oregon,42.156180677847836,-120.38072701465013,OR-ALF-50088,Active,"['Independent Living', 'Assisted Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565097,False
Lake Senior Living,8421 Pioneer Way,Lakeview,OR,97630,(971) 438-2026,Lake,Central Oregon,42.21886599682353,-120.32552664042025,OR-ALF-50089,Active,['Independent Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565104,False
Hood River Ridge Assisted Living,3747 Cedar St,Hood River,OR,97031,(971) 233-1610,Hood River,Eastern Oregon,45.7320768407301,-121.51771951404339,OR-ALF-50090,Active,"['Memory Care', 'Assisted Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565121,False
Hood River Assisted Living,368 Oak St,Hood River,OR,97031,(971) 592-4844,Hood River,Eastern Oregon,45.68155728942432,-121.55312545021036,OR-ALF-50091,Active,"['Skilled Nursing', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565152,False
Pendleton Pines Community,6522 Powell Blvd,Pendleton,OR,97801,(541) 855-5023,Umatilla,Eastern Oregon,45.625285544758825,-118.83323089040223,OR-ALF-50092,Active,['Independent Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565162,False
Pacific Pendleton Senior Living,5538 Broadway,Pendleton,OR,97801,(503) 222-2787,Umatilla,Eastern Oregon,45.694813108182885,-118.82996536897741,OR-ALF-50093,Active,"['Skilled Nursing', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565172,False
Pendleton Heights Retirement,7299 Cedar St,Pendleton,OR,97801,(503) 860-5275,Umatilla,Eastern Oregon,45.646921013834636,-118.74847089841232,OR-ALF-50094,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565180,False
Pendleton Ridge Assisted Living,9155 Willamette St,Pendleton,OR,97801,(503) 803-6111,Umatilla,Eastern Oregon,45.63062543593817,-118.77146016495004,OR-ALF-50095,Active,"['Memory Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565188,False
La Grande Assisted Living,7378 Cascade Dr,La Grande,OR,97850,(503) 257-6106,Union,Eastern Oregon,45.364722164318266,-118.04504263074402,OR-ALF-50096,Active,"['Skilled Nursing', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565196,False
La Grande Gardens Senior Community,8238 Forest Ave,La Grande,OR,97850,(541) 559-8136,Union,Eastern Oregon,45.372044636483714,-118.1006532493859,OR-ALF-50097,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565208,False
Enterprise Oregon Trail Senior Living,4565 Willamette St,Enterprise,OR,97828,(503) 573-9543,Wallowa,Eastern Oregon,45.38337303645561,-117.265910118349,OR-ALF-50098,Active,"['Independent Living', 'Assisted Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565220,False
Enterprise Pines Community,1920 Maple Ave,Enterprise,OR,97828,(541) 549-1300,Wallowa,Eastern Oregon,45.39681931565322,-117.26317598548422,OR-ALF-50099,Active,['Independent Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565228,False
Pacific Enterprise Senior Living,7401 Valley View Dr,Enterprise,OR,97828,(971) 654-7163,Wallowa,Eastern Oregon,45.390903739392535,-117.2779981203268,OR-ALF-50100,Active,"['Assisted Living', 'Skilled Nursing', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565236,False
Enterprise Ridge Assisted Living,6144 Oregon St,Enterprise,OR,97828,(541) 848-3124,Wallowa,Eastern Oregon,45.458995238587384,-117.30225116519163,OR-ALF-50101,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565243,False
Baker City Heights Retirement,4436 Pacific Ave,Baker City,OR,97814,(503) 884-5773,Baker,Eastern Oregon,44.73556113726809,-117.79624316831463,OR-ALF-50102,Active,"['Skilled Nursing', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565251,False
Baker City Gardens Senior Community,7652 Forest Ave,Baker City,OR,97814,(541) 714-8390,Baker,Eastern Oregon,44.79176317639472,-117.83564420479259,OR-ALF-50103,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565258,False
Baker City Oregon Trail Senior Living,8372 Pacific Ave,Baker City,OR,97814,(971) 632-5730,Baker,Eastern Oregon,44.773796585156674,-117.7985490879502,OR-ALF-50104,Active,"['Memory Care', 'Skilled Nursing', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565285,False
Canyon City Assisted Living,6691 Maple Ave,Canyon City,OR,97820,(541) 643-6957,Grant,Eastern Oregon,44.43262213888279,-118.95675397247048,OR-ALF-50105,Active,"['Independent Living', 'Assisted Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565296,False
Canyon City Oregon Trail Senior Living,3163 Broadway,Canyon City,OR,97820,(503) 625-8021,Grant,Eastern Oregon,44.365294178772395,-118.99551021485283,OR-ALF-50106,Active,"['Independent Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565303,False
Canyon City Heights Retirement,7796 Maple Ave,Canyon City,OR,97820,(503) 528-5444,Grant,Eastern Oregon,44.40491958617622,-118.90868022409407,OR-ALF-50107,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565311,False
Willamette Grant Senior Care,2797 Pacific Ave,Canyon City,OR,97820,(503) 806-8475,Grant,Eastern Oregon,44.429877934206694,-118.96747993765246,OR-ALF-50108,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565318,False
Canyon City Gardens Senior Community,5375 Cascade Dr,Canyon City,OR,97820,(541) 625-5828,Grant,Eastern Oregon,44.350225125018,-118.90670183829674,OR-ALF-50109,Active,"['Skilled Nursing', 'Memory Care', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565332,False
Harney Manor,3082 Broadway,Burns,OR,97720,(503) 539-4324,Harney,Eastern Oregon,43.62615294334783,-119.01577576071648,OR-ALF-50110,Active,"['Assisted Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565341,False
Burns Pines Community,1868 River Rd,Burns,OR,97720,(541) 392-1810,Harney,Eastern Oregon,43.62692341095275,-119.09598625437955,OR-ALF-50111,Active,"['Skilled Nursing', 'Assisted Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565352,False
Heppner Pines Community,7664 Pine St,Heppner,OR,97836,(503) 666-1551,Morrow,Eastern Oregon,45.34599343281719,-119.57879414719497,OR-ALF-50112,Active,"['Assisted Living', 'Skilled Nursing', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565367,False
Morrow Memory Care Center,4255 Main St,Heppner,OR,97836,(541) 964-8127,Morrow,Eastern Oregon,45.30527483769395,-119.60075598350922,OR-ALF-50113,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565374,False
Heppner Oregon Trail Senior Living,8823 Powell Blvd,Heppner,OR,97836,(503) 868-4621,Morrow,Eastern Oregon,45.3416497179434,-119.52279845024228,OR-ALF-50114,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565382,False
Heppner Oregon Trail Senior Living,3429 Pacific Ave,Heppner,OR,97836,(503) 536-3739,Morrow,Eastern Oregon,45.32152158883913,-119.56911428767394,OR-ALF-50115,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565389,False
Morrow Memory Care Center,3869 Fir St,Heppner,OR,97836,(971) 306-6463,Morrow,Eastern Oregon,45.37916087366912,-119.54417780274215,OR-ALF-50116,Active,"['Memory Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565397,False
Malheur Manor,9340 Cascade Dr,Ontario,OR,97914,(503) 703-8030,Malheur,Eastern Oregon,44.03056708219406,-117.02257350994847,OR-ALF-50117,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565407,False
Malheur Manor,1941 Fir St,Ontario,OR,97914,(503) 874-5272,Malheur,Eastern Oregon,44.00397669726969,-116.98624997408147,OR-ALF-50118,Active,"['Independent Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565415,False
Oregon Malheur Care Center,9024 Pioneer Way,Ontario,OR,97914,(541) 617-9827,Malheur,Eastern Oregon,43.98025617656053,-117.05186332214652,OR-ALF-50119,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565422,False
Malheur Senior Living,749 Oregon St,Ontario,OR,97914,(971) 560-2903,Malheur,Eastern Oregon,44.0039219013777,-117.0134522106276,OR-ALF-50120,Active,"['Independent Living', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565430,False
Malheur Springs Senior Care,5385 Pacific Ave,Ontario,OR,97914,(541) 466-8344,Malheur,Eastern Oregon,44.03694885649074,-117.0116176064642,OR-ALF-50121,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,oregon_government_records,2025-07-10T17:29:22.565447,False
