data_source,scraped_at,name,address,city,state,zip,phone,capacity,license_number,latitude,longitude,county,original_x,original_y,original_objectid,original_address_2,facility_type,original_licensed_certified,original_flag,original_t18_19,original_fac_status_type_code,original_aspen_facid,original_ccn,original_terminat_sw,original_participation_date,original_approval_date,original_npi,original_can_be_deemed_fac_type,original_can_be_certified_fac_type,original_deemed,original_ao_cd,original_dmg_efctv_dt,original_ao_trmntn_dt,original_ao_name,original_ltc,original_zip9,original_facadmin,original_contact_email,original_contact_fax,original_county_code,original_district_number,original_district_name,original_isfacmain,original_parent_facid,original_fac_fac_relationship_type_code,original_start_date,original_license_status_description,original_initial_license_date,original_license_effective_date,original_license_expiration_date,original_entity_type_description,original_location,original_hcai_id,original_cclho_code,original_cclho_name,original_fips_county_code,original_birthing_facility_flag,original_trauma_ped_ctr,original_trauma_ctr,original_type_of_care,original_critical_access_hospital,original_data_date
alw_assisted_living,2025-07-10T06:16:47.693815,"CHENG & CO., LLC",6942 DRESDEN CIRCLE,HUNTINGTON BEACH,,92647,714-267-4105,6,1316511926,33.740084212303,-118.007626107133,Orange,-118.007622,33.739875,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.694024,"SBCH, LLC",1382 WILLIAMS AVE,SAN BRUNO,,94066,6508271382,6,1124676309,37.623531299209,-122.420996999452,San Mateo,-122.421069,37.623681,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.694224,SAINT BENEDICT CARE LLC,8925 CANARY AVE,FOUNTAIN VALLEY,,92708,9492906006,6,1902464753,33.690767467684,-117.972774,Orange,-117.972774,33.6909600000001,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.694480,PACIFICA SL BOYLE LLC,325 S BOYLE AVENUE,LOS ANGELES,,90033,3232639651,177,1699374421,34.044041755756,-118.2197344182,Los Angeles,-118.2205395,34.0440120000001,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.694696,SAN JOAQUIN ASSISTED LIVING,4478 SAN JOAQUIN ST,OCEANSIDE,,92057,7607542774,6,1639546997,33.244688376652,-117.315812430752,San Diego,-117.31581,33.2449110000001,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.694898,SANTA FE HOME CARE INC,2255 SANTA FE AVE,TORRANCE,,90501,424-558-8285,6,1881361558,33.822096809885,-118.322161091609,LOS ANGELES,-118.322361,33.822144,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.695095,SANTA ANITA ASSISTED LIVING LLC,5600 GRACEWOOD AVENUE,TEMPLE CITY,,91780,6264426410,150,1427676055,34.103657325293,-118.045866320648,Los Angeles,-118.0452645,34.1037450000001,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.695340,SANTA FE ASSISTED LIVING LP,55425 SANTA FE TRAIL,YUCCA VALLEY,,92284,7603650887,85,1164904850,34.115935560881,-116.455044175948,San Bernardino,-116.45487,34.115508,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.695562,MARTHA KELLY LUKEN,6893 RADCLIFFE DR,SAN DIEGO,,92122,8585188667,6,1255732178,32.857824906486,-117.209199656674,San Diego,-117.209187,32.858028,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.695766,SAPPHIRE SUNSET,1380 REES ROAD,ESCONDIDO,,92026,7143221910,6,1609330760,33.1508499678,-117.113591086849,San Diego,-117.113346,33.1507980000001,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.696008,CARE GABRIELLE,18676 SANTA MARIANA ST,FOUNTAIN VALLEY,,92708,7146466750,6,1710565908,33.691329,-117.976913001501,Orange,-117.9766395,33.6913290000001,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.696206,"SAN DIMAS RETMNT CNT,INC",834 WEST ARROW HGWY,SAN DIMAS,,91773,6269664718,343,1932370343,34.106586509262,-117.824211,Los Angeles,-117.824211,34.106211,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.696401,SAPPHIRE ESCONDIDO ESTATES,262 SILVERCREEK GLEN,ESCONDIDO,,92029,7143221910,6,1033595939,33.077246456864,-117.07452,San Diego,-117.07452,33.077484,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.696658,OFA VALE,33769 SALVIA LANE,MURRIETA,,92563,9512515467,6,1992396972,33.62817858757,-117.158579117981,Riverside,-117.158832,33.6282210000001,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.696889,SAPPHIRE LAKE SAN MARCOS,839 LA TIERRA DRIVE,SAN MARCOS,,92078,7143221910,6,1578931150,33.129832411593,-117.209163369265,San Diego,-117.2090565,33.1297470000001,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.697086,SAPPHIRE CHARDONNAY,484 CHARDONNAY COURT,SAN MARCOS,,92069,7143221910,6,1174071278,33.151787381355,-117.155060912142,San Diego,-117.1549035,33.1518510000001,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.697923,SANDPIPER SENIOR LIVING LLC,18851 FLORIDA STREET,HUNTINGTON BEACH,,92648,714-847-3999,84,1730838707,33.68862,-117.99106600352,ORANGE,-117.9915975,33.6886200000001,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.698124,SELECT SENIOR CARE III LLC,9542 SAILFISH DRIVE,HUNTINGTON BEACH,,92646,909-358-1209,6,1619666492,33.681370485689,-117.961886346933,ORANGE,-117.961884,33.681186,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.698391,SELENA SENIOR HOME LLC,9713 EUGENIA AVE,FONTANA,,92335,310-310-5782,6,1710699608,34.077276,-117.46341299345,San Bernardino,-117.4631265,34.077276,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.698690,"SAINT AGUSTIN, INC",3148 W ROME AVE,ANAHEIM,,92804,714-600-6195,6,1992588321,33.82049277933,-118.000293595476,ORANGE,-118.0002915,33.820272,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.698906,SEASIDE TERRACE HOLDINGS INC,9925 LA ALAMEDA AVE,FOUNTAIN VALLEY,,92708,7149625531,250,1871274670,33.712615999192,-117.955959432974,Orange,-117.955971,33.7128750000001,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.699103,"EASTERN STAR HOMES OF CA,",16850 BASTANCHURY ROAD,YORBA LINDA,,92886,7145779281,76,1285152629,33.899235888367,-117.839292113653,Orange,-117.8392725,33.898608,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.699318,8025 SEPULVEDA LLC,8025 SEPULVEDA BLVD,VAN NUYS,,91402,818-782-7288,100,1619137460,34.216261847625,-118.466252943707,LOS ANGELES,-118.466766,34.2162450000001,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.699547,SEQUOIA GROVE ASSISTED LIVING INC,1567 W. MAGILL AVENUE,FRESNO,,93711,559-449-1249,6,1700581279,36.834772684691,-119.821082841104,FRESNO,-119.8210815,36.834597,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.699804,SENIOR MANOR CARE INC,2011 SANTA RENA DR,RANCHO PALOS VERDES,,90275,310-514-1702,6,1396412102,33.76094877604,-118.315645182209,LOS ANGELES,-118.3156425,33.7611600000001,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.700013,SERENITY GARDEN HOME 2,5409 E BUTLER AVE,FRESNO,,93727,408-712-3040,6,1922882026,36.728665855704,-119.709048771856,FRESNO,-119.709045,36.7289640000001,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.700249,SAVANNA ASSISTED LIVING LLC,9013 STATEN ISLAND DR,BAKERSFIELD,,93311,661-501-1439,6,1013745173,35.299649505396,-119.10285,KERN,-119.10285,35.299476,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.700449,SERENITY VILLA,477 PETALUMA AVE,SEBASTOPOL,,95472,415-609-2825,21,1952756439,38.398480920076,-122.821312622512,SONOMA,-122.821047,38.398581,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.700925,"SERENITY SENIORS HOME, INC",217 S ESSEY AVENUE,COMPTON,,90221,3107637879,10,1487886248,33.894460645017,-118.20454761423,Los Angeles,-118.204758,33.8944500000001,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.701150,SG CARE INC,7920 VANTAGE AVE,NORTH HOLLYWOOD,,91606,818-397-2656,6,1043919137,34.214461472615,-118.397623431557,LOS ANGELES,-118.397623432,34.214461473,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.701268,SEQUOIA AFFORDABLE SENIOR,2354 WATSON WAY,VISTA,,92081,8582200026,48,1811552086,33.161843740002,-117.220696589734,San Diego,-117.220149,33.1625070000001,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.701383,"AHUJA, SHERRY V.",3996 WILDROSE WAY,SACRAMENTO,,95826,650-690-4881,6,1659098879,38.54277,-121.364982,SACRAMENTO,-121.364982,38.5427700000001,873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.701547,SIERRA PINES GUEST HOME,5051 LA SIERRA AVE,RIVERSIDE,,92505,786-219-6008,25,1609505163,33.92221533418,-117.490519464164,RIVERSIDE,-117.4901805,33.922359,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.701679,SIERRA VIEW HOMES INC,1155 E SPRINGFIELD AVE,REEDLEY,,93654,559-638-9226,78,1558382598,36.596880477581,-119.4368265,FRESNO,-119.4368265,36.596079,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.701873,SHASTA RESIDENTIAL CARE LLC,16274 SHASTA ST,FOUNTAIN VALLEY,,92708,714-300-4540,6,1932801735,33.7270122398,-117.924701460702,ORANGE,-117.924435,33.7270140000001,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.702033,SILVER LIGHT CARE INC,8201 VANTAGE AVE,NORTH HOLLYWOOD,,91605,747-228-4111,6,1609501162,34.21979016181,-118.397716012378,Los Angeles,-118.3980015,34.219791,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.702176,SERENE RESIDENTIAL CARE HOME LLC,1848 CHATFIELD CIRCLE,STOCKTON,,95209,209-475-8013,6,1508564642,38.050806216487,-121.337390905245,SAN JOAQUIN,-121.3376805,38.0508120000001,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.702311,FOX OPS LLC,16 COLEMAN PLACE,MENLO PARK,,94025,650-322-2022,43,1487327813,37.462668389145,-122.161270029546,San Mateo,-122.1611355,37.4629320000001,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.702456,SKY LIGHT RESIDENTIAL CARE INC,19856 MAYALL STREET,CHATSWORTH,,91311,8189458301,6,1235898727,34.25358901913,-118.566159511657,Los Angeles,-118.5661575,34.2533700000001,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.702630,SILVER PINES CARE HOME II,8717 VALLEY OAK LANE,ELK GROVE,,95624,916-308-2968,6,1407527765,38.401911,-121.3808535,Sacramento,-121.3808535,38.401911,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.702772,SONOMAMODELX INC.,765 DONALD AVE,SONOMA,,95476-4604,415-264-5486,32,1750073136,38.304126421836,-122.468790996538,SONOMA,-122.4688635,38.3037660000001,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.702900,SILVER LINING RESIDENTIAL CARE INC,1243 N BROOKHURST ST,ANAHEIM,,92801,949-682-5229,14,1245733526,33.850696526228,-117.959229029171,ORANGE,-117.959526,33.850692,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.703072,SKYPARK MANOR LLC,5510 SKY PARKWAY,SACRAMENTO,,95823,9164225650,144,1073730156,38.50155,-121.438008,Sacramento,-121.438008,38.5015500000001,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.703202,LEONTINA BALOS,10452 MILDRED AVE,GARDEN GROVE,,92843,5593857115,4,1407375520,33.770958748803,-117.946747173466,Orange,-117.946746,33.7707720000001,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.703393,SILVERLAKE SENIOR HOME,6900 WELLS SPRINGS ST,EASTVALE,,91752,951-847-8395,6,1144965872,33.962864783513,-117.552878986237,RIVERSIDE,-117.5526225,33.962859,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.703651,SOUTHWOODS LIVING INC,23506 CLEARPOOL PLACE,HARBOR CITY,,90710,818-554-4769,6,1952090912,33.811378963905,-118.301413642507,LOS ANGELES,-118.301274,33.811227,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.703887,SOUTHLAND MANAGEMENT LLC,11701 STUDEBAKER RD,NORWALK,,90650,5628689761,75,1821317231,33.926301,-118.099358004645,Los Angeles,-118.1000475,33.926301,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.704134,"SPLENDOR VALLEY, LLC",930 ROCKWELL SPRINGS CT,ESCONDIDO,,92025,760-294-6399,6,1093194748,33.095883204022,-117.08428139633,SAN DIEGO,-117.084213,33.0961500000001,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.704372,SPRING GLEN ELDERLY CARE,5929 SPRING GLEN DR.,FAIR OAKS,,95628,9259224561,6,1801444880,38.674143,-121.2582645,Sacramento,-121.2582645,38.6741430000001,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.704622,SISTINE MANOR INC,12755 TORCH ST,BALDWIN PARK,,91706,6263377288,43,1588206700,34.067596084944,-117.997168490825,Los Angeles,-117.9969975,34.067754,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.704766,"COVENANT LIVING, INC.",2202 STANFORD AVENUE,CLOVIS,,93611,559-375-1863,6,1285320168,36.806595558976,-119.686529397195,FRESNO,-119.686806,36.8065710000001,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.704934,ST. THERESE CARE HOME INC,6410 EL REPOSO ST,JOSHUA TREE,,92252,760-363-3845,20,1497514053,34.136622,-116.312979497663,SAN BERNARDINO,-116.31321,34.136622,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.705053,"STETSON COURT LIVING, LLC",3913 STETSON CT,STOCKTON,,95206,4088769445,6,1245605252,37.910560640862,-121.320687612845,San Joaquin,-121.320927,37.9106370000001,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.705210,STARLIGHT FACILITY INC,7647 TUJUNGA AVE,NORTH HOLLYWOOD,,91605,818-378-7069,6,1770285702,34.20981,-118.379055454931,LOS ANGELES,-118.379394,34.2098100000001,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.705353,"STELLAR CARE, INC.",4518 54TH STREET,SAN DIEGO,,92115,619-287-2920,120,1902298946,32.759617138496,-117.079452536672,SAN DIEGO,-117.0798345,32.759622,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.705584,REES-TAYLOR LLC,434E LANCASTER BLVD,LANCASTER,,93535,6612662447,6,1356511232,34.696747698569,-118.123019413267,Los Angeles,-118.12302,34.696584,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.705812,SUMMIT TARZANA OPERATIONS LLC,5711 RESEDA BLVD,TARZANA,,91356,818-996-2022,176,1891498622,34.174881282821,-118.536030300075,LOS ANGELES,-118.536525,34.1748900000001,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.706071,"PCD SENIOR #1, LLC",2150 N PALM CANYON DR,PALM SPRINGS,,92262,760-548-0970,35,1972205276,33.848748489901,-116.548272925847,RIVERSIDE,-116.547768,33.8490810000001,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.706709,SUNITA CHAND,9282 BLANCHE AVENUE,GARDEN GROVE,,92841,7145347872,6,1851908271,33.786199143199,-117.970259254371,Orange,-117.9702585,33.7860450000001,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.706949,SUNLAND MANOR INC,10540 SHERMAN GROVE AVE,SUNLAND,,91040,718-753-9505,98,1912675638,34.26093224257,-118.32005361752,LOS ANGELES,-118.319832,34.2608760000001,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.707156,SUNNY SENIOR HOMES LLC,4662  SCHOOL STREET,YORBA LINDA,,92886,6573638436,6,1720619596,33.893513612817,-117.813079641526,Orange,-117.8128395,33.893451,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.707527,"TWILIGHT HOMES, INC.",3033 E. LOS ALTOS AVE,FRESNO,,93710,559-322-8740,6,1366828766,36.832570555629,-119.735511511657,FRESNO,-119.7355095,36.8323740000001,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.707653,"SPARK FAMILY OPERATIONS, LLC",8717 W OLYMPIC BLVD,LOS ANGELES,,90035,3106594301,120,1972999357,34.059386491286,-118.382094,Los Angeles,-118.382094,34.05969,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.707775,SUNNY VILLA INC,1857 SHEDDON STREET,FULLERTON,,92833,818-437-0477,6,1699553255,33.886367872901,-117.953784811963,ORANGE,-117.9537885,33.8865480000001,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.707943,"SUNNY ROSE GLEN, LLC",29620 BRADLEY ROAD,MENIFEE,,92586,9516793355,81,1033681572,33.690609,-117.188570530874,Riverside,-117.187803,33.6906090000001,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.708092,EASTERN SUN LTD. LIABILITY CO.,29751 ANA MARIA LN,LAGUNA NIGUEL,,92677,949-423-6175,6,1831926393,33.530175817098,-117.713846449651,ORANGE,-117.714114,33.5301930000001,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.708205,SUNRISE GUEST HOME INC.,8818 SHARKEY AVENUE,ELK GROVE,,95624,9167140853,6,1194168039,38.414286,-121.3753995,Sacramento,-121.3753995,38.4142860000001,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.708322,"SUNRISE VISTA ASSISTED LIVING, LLC",3342 ARTESIA BLVD,TORRANCE,,90504,707-508-8984,6,1750070538,33.872775539529,-118.3325625,LOS ANGELES,-118.3325625,33.872553,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.708483,DCCV INC,9448 KIWI CIRCLE,FOUNTAIN VALLEY,,92708,7149684909,6,1780239996,33.694940128484,-117.963803959894,Orange,-117.9637965,33.694731,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.708613,SUNSET COAST ASSISTED LIVING,1697 DONAX AVE,SAN DIEGO,,92154,619-882-5003,6,1245951292,32.581950309164,-117.097189658895,San Diego,-117.097191,32.58171,913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.708750,PREMIERCARE 1 CONGREGATE LIVING INC,3141 EUCLID AVE,LYNWOOD,,90262,3106383847,68,1538609987,33.913394733337,-118.215427734953,Los Angeles,-118.215531,33.9140160000001,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.708912,SUNSET COAST ASSISTED LIVING INC,808 THERMAL AVE,SAN DIEGO,,92154,619-600-3220,6,1245951292,32.581822836456,-117.097068405529,SAN DIEGO,-117.097068406,32.5818228360001,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.709034,SUNSET CARE HOME INC,1434 7TH AVE,SAN FRANCISCO,,94122,4155169368,15,1477094928,37.761579785735,-122.463965626262,San Francisco,-122.4637425,37.7615880000001,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.709142,SUNSHINE BOARD & CARE LLC,720 N LINDEN AVE,RIALTO,,92376,7862196008,12,1073085288,34.112682,-117.400996464366,San Bernardino,-117.401319,34.1126820000001,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.709286,SUNSHINE BOARD AND CARE LLC,1203 N IRIS LANE,RIALTO,,92376,7862196008,10,1295477073,34.123441387905,-117.381762201195,San Bernardino,-117.381483,34.1223390000001,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.709503,"ARA VILLE RESIDENTIAL CARE HOME, INC",15955 KALISHER STREET,GRANADA HILLS,,91344,747-333-1100,6,1942829114,34.277323524583,-118.480053080212,LOS ANGELES,-118.480068,34.2775350000001,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.709643,HOLY HOME 2020 INC,13449 BIOLA AVE,LA MIRADA,,90638-2954,714-244-5885,6,1497472757,33.909679802932,-118.019756622425,LOS ANGELES,-118.0200375,33.90957,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.709766,TARZANA SENIOR LIVING INC,5236 OTIS AVE,TARZANA,,91356,8185146707,6,1720685720,34.166827592562,-118.535522953344,Los Angeles,-118.535229,34.1668260000001,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.709875,SWEETWATER SENIOR CARE LLC,5741 SWEETWATER PLACE,YORBA LINDA,,92886,7144967842,6,1811658610,33.877746260084,-117.786325194991,Orange,-117.7864785,33.8779890000001,922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.710012,"TENENBAUM, STEVEN F",3463 CIRCULO ADORNO,CARLSBAD,,92009,7149913242,8,1841696895,33.073868639477,-117.233733869438,San Diego,-117.2339865,33.0739740000001,923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.710174,TERNER CARE,13800 WHEELER AVENUE,SYLMAR,,91342,818-665-9631,6,1144929324,34.322774594235,-118.441020825957,LOS ANGELES,-118.440792,34.3228590000001,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alw_assisted_living,2025-07-10T06:16:47.710409,"TEESDALE VILLA, INC",7663 TEESDALE AVE,NORTH HOLLYWOOD,,91605,8182128231,6,1891248050,34.210098209822,-118.409530277713,Los Angeles,-118.4098275,34.2100620000001,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
