name,address,city,state,zip_code,phone,county,region,latitude,longitude,license_number,license_status,care_types,availability_status,pricing_type,is_claimed,is_verified,violations,review_count,google_review_count,facility_type,discovery_source,discovery_date,enrichment_completed
Lincoln Manor,1684 Evergreen Dr,Davenport,WA,99122,(360) 956-7304,Lincoln,North Central Washington,47.63051503363242,-118.15840951101704,WA-ALF-60086,Active,"['Skilled Nursing', 'Independent Living', 'Adult Family Home']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.188839,False
Republic Heights Retirement,9516 Pacific Ave,Republic,WA,99166,(425) 687-7022,Ferry,North Central Washington,48.63635572910204,-118.72691538157213,WA-ALF-60087,Active,['Adult Family Home'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.188847,False
Republic Pines Community,7234 Sound View Dr,Republic,WA,99166,(253) 370-2810,Ferry,North Central Washington,48.61230988857816,-118.6997425249772,WA-ALF-60088,Active,"['Memory Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.188856,False
Colville Sound Manor,4004 Main St,Colville,WA,99114,(509) 441-6544,Stevens,North Central Washington,48.58062077024782,-117.94275304312885,WA-ALF-60089,Active,"['Memory Care', 'Independent Living', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.188866,False
Colville Heights Retirement,8825 Madison St,Colville,WA,99114,(206) 991-5379,Stevens,North Central Washington,48.57258082425559,-117.9074870696513,WA-ALF-60090,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.188881,False
Colville Northwest Care,4651 Main St,Colville,WA,99114,(425) 666-7005,Stevens,North Central Washington,48.56245649346181,-117.86216212949614,WA-ALF-60091,Active,"['Adult Family Home', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.188890,False
Colville Assisted Living,642 Maple Ave,Colville,WA,99114,(425) 201-5660,Stevens,North Central Washington,48.555020855003555,-117.90421017695444,WA-ALF-60092,Active,"['Memory Care', 'Independent Living', 'Adult Family Home']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.188898,False
Olympic Pend Oreille Manor,2532 Columbia St,Newport,WA,99156,(206) 524-1492,Pend Oreille,North Central Washington,48.18008048881168,-117.09354495887005,WA-ALF-60093,Active,['Adult Family Home'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.188908,False
Newport Gardens Senior Community,8725 Maple Ave,Newport,WA,99156,(509) 883-5647,Pend Oreille,North Central Washington,48.16911388306324,-117.074299083095,WA-ALF-60094,Active,"['Independent Living', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.188916,False
Pend Oreille Valley Senior Village,8672 Spring St,Newport,WA,99156,(564) 562-8539,Pend Oreille,North Central Washington,48.159932918468904,-117.04400073580268,WA-ALF-60095,Active,"['Assisted Living', 'Adult Family Home', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.188931,False
Newport Pines Community,1173 Olympic Dr,Newport,WA,99156,(360) 716-8608,Pend Oreille,North Central Washington,48.18632603339169,-117.00504546745907,WA-ALF-60096,Active,"['Adult Family Home', 'Memory Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.188946,False
Ellensburg Assisted Living,1197 Roosevelt Blvd,Ellensburg,WA,98926,(253) 515-1586,Kittitas,South Central Washington,47.00867780733309,-120.55592457452458,WA-ALF-60097,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.188963,False
Ellensburg Sound Manor,376 Sound View Dr,Ellensburg,WA,98926,(564) 370-6698,Kittitas,South Central Washington,46.99514948317744,-120.57289349789374,WA-ALF-60098,Active,"['Memory Care', 'Assisted Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.188972,False
Yakima Springs Senior Care,1853 Broadway,Yakima,WA,98901,(206) 731-9747,Yakima,South Central Washington,46.651987711985235,-120.50632088205403,WA-ALF-60099,Active,"['Adult Family Home', 'Assisted Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.188981,False
Olympic Yakima Manor,8885 Cherry St,Yakima,WA,98901,(509) 930-4017,Yakima,South Central Washington,46.58445265398357,-120.53855292502573,WA-ALF-60100,Active,['Independent Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.188989,False
Yakima Northwest Care,8928 Cherry St,Yakima,WA,98901,(564) 994-7607,Yakima,South Central Washington,46.61297394824069,-120.50296299100556,WA-ALF-60101,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189000,False
Yakima Heights Retirement,7606 Spring St,Yakima,WA,98901,(509) 733-6587,Yakima,South Central Washington,46.601729108084335,-120.45797586664864,WA-ALF-60102,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189013,False
Yakima Senior Living,6166 Cedar St,Yakima,WA,98901,(360) 646-4242,Yakima,South Central Washington,46.6284458710989,-120.4722587162372,WA-ALF-60103,Active,"['Assisted Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189031,False
Yakima Manor,443 Jefferson Ave,Yakima,WA,98901,(206) 709-6247,Yakima,South Central Washington,46.589687535583934,-120.5307173352069,WA-ALF-60104,Active,"['Skilled Nursing', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189043,False
Mount Benton Senior Village,3882 First Ave,Kennewick,WA,99336,(509) 534-8075,Benton,South Central Washington,46.24369205363639,-119.12842850593205,WA-ALF-60105,Active,"['Adult Family Home', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189053,False
Benton Senior Living,2883 Main St,Kennewick,WA,99336,(509) 267-4228,Benton,South Central Washington,46.203569272895855,-119.15945701087442,WA-ALF-60106,Active,"['Independent Living', 'Skilled Nursing', 'Adult Family Home']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189061,False
Olympic Benton Manor,2959 Pine St,Kennewick,WA,99336,(509) 538-6322,Benton,South Central Washington,46.25871886331558,-119.10951173588606,WA-ALF-60107,Active,"['Independent Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189069,False
Benton Senior Living,2368 Lincoln Way,Kennewick,WA,99336,(564) 544-7199,Benton,South Central Washington,46.24789984956532,-119.16778920234478,WA-ALF-60108,Active,"['Independent Living', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189085,False
Pasco Gardens Senior Community,1675 Olympic Dr,Pasco,WA,99301,(206) 371-8618,Franklin,South Central Washington,46.24734401411062,-119.12778245247462,WA-ALF-60109,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189101,False
Pasco Ridge Assisted Living,7583 Capitol Way,Pasco,WA,99301,(206) 667-1857,Franklin,South Central Washington,46.19208474507017,-119.13247448590234,WA-ALF-60110,Active,"['Skilled Nursing', 'Assisted Living', 'Adult Family Home']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189111,False
Franklin Senior Living,8117 Main St,Pasco,WA,99301,(206) 800-1704,Franklin,South Central Washington,46.26595605156721,-119.10172389679549,WA-ALF-60111,Active,"['Assisted Living', 'Independent Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189120,False
Walla Walla Heights Retirement,2589 Cherry St,Walla Walla,WA,99362,(564) 850-6549,Walla Walla,Southeast Washington,46.02179030116626,-118.32013450663321,WA-ALF-60112,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189129,False
Cascade Walla Walla Care Center,4365 Evergreen Dr,Walla Walla,WA,99362,(206) 470-2315,Walla Walla,Southeast Washington,46.09909288517589,-118.30509228186034,WA-ALF-60113,Active,"['Assisted Living', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189137,False
Walla Walla Pines Community,1013 First Ave,Walla Walla,WA,99362,(425) 422-8691,Walla Walla,Southeast Washington,46.04925049960112,-118.34059413711554,WA-ALF-60114,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189145,False
Mount Walla Walla Senior Village,1003 Union St,Walla Walla,WA,99362,(425) 400-5929,Walla Walla,Southeast Washington,46.017518903077395,-118.33594082876182,WA-ALF-60115,Active,"['Assisted Living', 'Adult Family Home', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189154,False
Dayton Gardens Senior Community,8445 Spring St,Dayton,WA,99328,(509) 732-8030,Columbia,Southeast Washington,46.36719960200589,-118.00171469732148,WA-ALF-60116,Active,"['Memory Care', 'Adult Family Home']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189165,False
Dayton Northwest Care,2328 Capitol Way,Dayton,WA,99328,(564) 260-9687,Columbia,Southeast Washington,46.30026936456345,-117.95103189543646,WA-ALF-60117,Active,"['Assisted Living', 'Adult Family Home', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189178,False
Garfield Valley Senior Village,1742 Madison St,Pomeroy,WA,99347,(509) 583-3200,Garfield,Southeast Washington,46.43254971062297,-117.63680921565185,WA-ALF-60118,Active,"['Adult Family Home', 'Independent Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189188,False
Pomeroy Northwest Care,2776 Capitol Way,Pomeroy,WA,99347,(425) 797-9125,Garfield,Southeast Washington,46.440844543498116,-117.58589866579437,WA-ALF-60119,Active,['Adult Family Home'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189196,False
Pomeroy Washington Senior Living,2855 First Ave,Pomeroy,WA,99347,(360) 945-9644,Garfield,Southeast Washington,46.46503185175311,-117.64127266014258,WA-ALF-60120,Active,"['Skilled Nursing', 'Assisted Living', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189203,False
Garfield Senior Living,8603 Pacific Ave,Pomeroy,WA,99347,(425) 895-2195,Garfield,Southeast Washington,46.438219661106224,-117.5790964943633,WA-ALF-60121,Active,"['Memory Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189211,False
Asotin Gardens Senior Community,7019 Union St,Asotin,WA,99402,(564) 368-2858,Asotin,Southeast Washington,46.30668909129262,-117.01444951257685,WA-ALF-60122,Active,"['Skilled Nursing', 'Adult Family Home', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189221,False
Asotin Heights Retirement,7085 Madison St,Asotin,WA,99402,(206) 816-6712,Asotin,Southeast Washington,46.304966515236295,-117.01604129223666,WA-ALF-60123,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189231,False
Asotin Northwest Care,7540 Cherry St,Asotin,WA,99402,(360) 616-5602,Asotin,Southeast Washington,46.34117484449749,-117.07086964857392,WA-ALF-60124,Active,['Adult Family Home'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189239,False
Puget Whitman Senior Care,3256 Union St,Colfax,WA,99111,(360) 665-5497,Whitman,Southeast Washington,46.83355489243116,-117.31956629568762,WA-ALF-60125,Active,"['Skilled Nursing', 'Adult Family Home']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189249,False
Colfax Assisted Living,3270 Pine St,Colfax,WA,99111,(425) 417-1797,Whitman,Southeast Washington,46.876419196385925,-117.35333467306185,WA-ALF-60126,Active,"['Adult Family Home', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189258,False
Spokane Northwest Care,9443 Roosevelt Blvd,Spokane,WA,99201,(564) 936-5207,Spokane,Southeast Washington,47.68051387815687,-117.41470372646623,WA-ALF-60127,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189328,False
Spokane Senior Living,2492 Maple Ave,Spokane,WA,99201,(253) 684-6736,Spokane,Southeast Washington,47.67052518084764,-117.47452629058486,WA-ALF-60128,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189342,False
Spokane Heights Retirement,7236 First Ave,Spokane,WA,99201,(564) 363-2841,Spokane,Southeast Washington,47.67660204657862,-117.4187055664246,WA-ALF-60129,Active,"['Memory Care', 'Skilled Nursing', 'Adult Family Home']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189358,False
Spokane Pines Community,9752 Capitol Way,Spokane,WA,99201,(253) 341-5827,Spokane,Southeast Washington,47.67727251770636,-117.39297575964588,WA-ALF-60130,Active,"['Skilled Nursing', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189373,False
Mount Spokane Senior Village,9477 Lincoln Way,Spokane,WA,99201,(253) 930-1184,Spokane,Southeast Washington,47.6089808123113,-117.42720836679604,WA-ALF-60131,Active,"['Assisted Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,washington_government_records,2025-07-10T17:34:43.189384,False
