id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
85,Cypress Plaza,6325 North State Street,Jumpertown,Prentiss,MS,39901,(662) 211-3351,Skilled Nursing Facility,"Adult Day Care, Skilled Nursing, Continuing Care",97,MS-PCH-84256,Mississippi Department of Health,2024-03-14,93,True,True,True,https://www.jumpertown-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.581986,-89.450596
86,Tippah Gardens,2701 Highway 82,Ripley,Tippah,MS,38656,(228) 484-8649,Adult Day Care Center,"Continuing Care, Respite Care",116,MS-PCH-87198,Mississippi Department of Health,2024-06-17,87,False,True,True,https://www.ripley-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.464147,-91.079502
87,Meadow Retirement Community,895 Commerce Street,Walnut,Tippah,MS,38664,(228) 592-2009,Continuing Care Retirement Community,"Independent Living, Assisted Living, Adult Day Care",115,MS-PCH-29568,Mississippi Department of Health,2024-02-12,74,True,True,False,https://www.walnut-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.255204,-89.18964
88,Michigan City Senior Living,3373 Highway 15,Michigan City,Benton,MS,38917,(662) 739-9889,Skilled Nursing Facility,"Memory Care, Intermediate Care, Continuing Care, Personal Care",49,MS-PCH-85016,Mississippi Department of Health,2024-12-04,99,False,False,True,https://www.michigancity-senior-care.com,Active,Mississippi Department of Health,2025-07-12,30.18109,-91.037129
89,Meadow Home,2282 Highway 45,Ashland,Benton,MS,38381,(769) 291-6101,Memory Care Community,"Personal Care, Intermediate Care, Skilled Nursing, Continuing Care",52,MS-PCH-53351,Mississippi Department of Health,2024-05-27,72,False,False,False,https://www.ashland-senior-care.com,Active,Mississippi Department of Health,2025-07-12,30.213346,-89.326542
90,Magnolia Plaza,8643 Highway 15,Hickory Flat,Benton,MS,38948,(601) 422-4408,Continuing Care Retirement Community,"Skilled Nursing, Assisted Living, Adult Day Care, Intermediate Care",108,MS-PCH-23573,Mississippi Department of Health,2024-12-13,85,True,True,False,https://www.hickoryflat-senior-care.com,Active,Mississippi Department of Health,2025-07-12,30.906793,-90.139897
91,Colonial Commons,232 Interstate 55,New Albany,Union,MS,38392,(662) 659-1909,Residential Care Home,"Personal Care, Independent Living",117,MS-PCH-70831,Mississippi Department of Health,2024-04-13,91,False,False,False,https://www.newalbany-senior-care.com,Active,Mississippi Department of Health,2025-07-12,30.85279,-91.214475
92,Myrtle House,6791 Highway 45,Myrtle,Union,MS,38606,(662) 799-9684,Residential Care Home,"Independent Living, Adult Day Care, Respite Care, Continuing Care",82,MS-PCH-66953,Mississippi Department of Health,2024-08-19,73,False,True,True,https://www.myrtle-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.592605,-89.425833
93,Pecan Gardens,172 North State Street,Ingomar,Union,MS,38257,(228) 668-3284,Residential Care Home,"Intermediate Care, Independent Living",85,MS-PCH-30785,Mississippi Department of Health,2024-09-02,82,True,False,False,https://www.ingomar-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.563119,-89.227427
94,Pontotoc Memory Care,9125 County Line Road,Algona,Pontotoc,MS,39169,(601) 901-7494,Adult Day Care Center,"Skilled Nursing, Memory Care, Adult Day Care",100,MS-PCH-47160,Mississippi Department of Health,2024-09-26,87,False,True,True,https://www.algona-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.193431,-90.982976
95,Pontotoc Home,2719 Fortification Street,Pontotoc,Pontotoc,MS,38305,(769) 931-5055,Continuing Care Retirement Community,"Adult Day Care, Memory Care, Personal Care",74,MS-PCH-62364,Mississippi Department of Health,2024-02-18,78,True,True,False,https://www.pontotoc-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.072686,-88.18697
96,Mississippi Village,6210 Highway 82,Pontotoc,Pontotoc,MS,38440,(662) 401-2315,Adult Day Care Center,"Continuing Care, Memory Care, Adult Day Care",121,MS-PCH-10250,Mississippi Department of Health,2024-10-15,79,False,False,False,https://www.pontotoc-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.664551,-88.346937
97,Pine Care Center,9590 Highway 15,Tupelo,Lee,MS,38803,(769) 701-4902,Skilled Nursing Facility,"Skilled Nursing, Personal Care",45,MS-PCH-41458,Mississippi Department of Health,2024-01-10,94,True,False,False,https://www.tupelo-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.280695,-88.698631
98,Magnolia House,3991 Fortification Street,Verona,Lee,MS,38564,(228) 671-8519,Intermediate Care Facility,"Adult Day Care, Memory Care, Assisted Living, Personal Care",90,MS-PCH-84148,Mississippi Department of Health,2024-09-17,76,True,True,False,https://www.verona-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.656135,-90.557287
99,Pecan Residence,977 Highway 82,Verona,Lee,MS,39883,(228) 640-2578,Skilled Nursing Facility,"Respite Care, Assisted Living",45,MS-PCH-30055,Mississippi Department of Health,2024-10-24,79,True,False,True,https://www.verona-senior-care.com,Active,Mississippi Department of Health,2025-07-12,30.505391,-89.363146
100,Lee Estates,2749 Main Street,Tupelo,Lee,MS,38804,(769) 608-8743,Memory Care Community,"Skilled Nursing, Assisted Living",129,MS-PCH-59168,Mississippi Department of Health,2024-12-06,73,True,True,False,https://www.tupelo-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.263252,-88.675784
101,Verona Retirement Community,9249 County Line Road,Verona,Lee,MS,38400,(228) 237-3833,Adult Day Care Center,"Adult Day Care, Independent Living",110,MS-PCH-25931,Mississippi Department of Health,2024-08-25,89,False,False,False,https://www.verona-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.935944,-88.540442
102,Camellia Village,2077 Highway 61,Verona,Lee,MS,38747,(228) 887-7080,Residential Care Home,"Independent Living, Personal Care, Memory Care, Assisted Living",102,MS-PCH-82500,Mississippi Department of Health,2024-02-23,91,False,False,False,https://www.verona-senior-care.com,Active,Mississippi Department of Health,2025-07-12,30.252763,-89.32392
103,Heritage Senior Living,9245 Highway 61,Verona,Lee,MS,39787,(601) 525-3978,Adult Day Care Center,"Assisted Living, Memory Care, Continuing Care",112,MS-PCH-17220,Mississippi Department of Health,2024-08-02,81,True,True,False,https://www.verona-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.234376,-89.919001
104,Plantation Court,7253 Highway 25,Fulton,Itawamba,MS,39260,(601) 323-7650,Intermediate Care Facility,"Skilled Nursing, Intermediate Care, Continuing Care",140,MS-PCH-10757,Mississippi Department of Health,2024-06-18,71,True,False,False,https://www.fulton-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.378922,-91.504903
105,Southern Gardens,9739 Fortification Street,Tremont,Itawamba,MS,39655,(228) 210-1975,Adult Day Care Center,"Respite Care, Assisted Living, Memory Care, Independent Living",138,MS-PCH-37146,Mississippi Department of Health,2024-01-11,78,False,True,False,https://www.tremont-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.199422,-91.141386
106,Mississippi Manor,2370 Commerce Street,Hatley,Monroe,MS,38438,(662) 257-2550,Adult Day Care Center,"Continuing Care, Personal Care, Respite Care, Skilled Nursing",114,MS-PCH-84221,Mississippi Department of Health,2024-09-10,90,True,True,False,https://www.hatley-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.487269,-90.702939
107,Willow Home,7965 Highway 49,Aberdeen,Monroe,MS,39938,(228) 918-9184,Intermediate Care Facility,"Continuing Care, Skilled Nursing, Adult Day Care, Respite Care",116,MS-PCH-65929,Mississippi Department of Health,2024-07-26,72,True,False,False,https://www.aberdeen-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.375461,-90.440471
108,Delta Manor,9904 Highway 15,Aberdeen,Monroe,MS,39901,(769) 644-8711,Intermediate Care Facility,"Continuing Care, Memory Care",73,MS-PCH-87516,Mississippi Department of Health,2024-01-26,86,True,True,False,https://www.aberdeen-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.493389,-88.697728
109,Pecan Manor,5573 Commerce Street,Okolona,Chickasaw,MS,39142,(601) 324-1962,Intermediate Care Facility,"Independent Living, Adult Day Care, Personal Care",53,MS-PCH-51802,Mississippi Department of Health,2024-04-17,77,True,True,True,https://www.okolona-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.201612,-89.042451
110,River Residence,129 County Line Road,Okolona,Chickasaw,MS,39579,(228) 503-1952,Intermediate Care Facility,"Skilled Nursing, Intermediate Care, Assisted Living",33,MS-PCH-51671,Mississippi Department of Health,2024-02-26,90,True,True,True,https://www.okolona-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.36518,-90.235412
111,Colonial Home,8836 Court Street,Houston,Chickasaw,MS,38754,(228) 494-4185,Adult Day Care Center,"Memory Care, Intermediate Care",37,MS-PCH-79797,Mississippi Department of Health,2024-01-27,91,False,False,False,https://www.houston-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.271934,-89.666116
112,Oak Assisted Living,4940 Church Street,Vardaman,Calhoun,MS,39781,(228) 284-1125,Assisted Living Facility,"Personal Care, Adult Day Care",37,MS-PCH-70468,Mississippi Department of Health,2024-07-02,88,True,False,True,https://www.vardaman-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.155927,-89.74048
113,Bruce Plaza,3846 Highway 61,Bruce,Calhoun,MS,38764,(228) 256-7139,Residential Care Home,"Adult Day Care, Respite Care",58,MS-PCH-52987,Mississippi Department of Health,2024-03-17,70,True,False,False,https://www.bruce-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.566874,-90.953154
114,Cypress Assisted Living,3268 Highway 25,Abbeville,Lafayette,MS,38747,(228) 630-5305,Continuing Care Retirement Community,"Independent Living, Skilled Nursing, Adult Day Care",61,MS-PCH-12199,Mississippi Department of Health,2024-04-18,79,False,False,False,https://www.abbeville-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.102605,-91.305214
115,Dogwood Manor,8678 Church Street,Oxford,Lafayette,MS,38693,(228) 696-2934,Continuing Care Retirement Community,"Continuing Care, Respite Care",82,MS-PCH-96462,Mississippi Department of Health,2024-10-13,96,False,False,True,https://www.oxford-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.371058,-89.49689
116,Oxford Memory Care,6947 Main Street,Oxford,Lafayette,MS,38693,(601) 586-8727,Assisted Living Facility,"Respite Care, Intermediate Care, Skilled Nursing, Memory Care",85,MS-PCH-33610,Mississippi Department of Health,2024-03-26,96,False,True,True,https://www.oxford-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.375377,-89.511396
117,Lafayette Senior Living,7672 Lakeland Drive,University,Lafayette,MS,39285,(662) 387-9014,Intermediate Care Facility,"Intermediate Care, Assisted Living",44,MS-PCH-74875,Mississippi Department of Health,2024-09-02,72,False,False,True,https://www.university-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.573283,-90.877943
118,Oxford Place,2965 Highway 82,Oxford,Lafayette,MS,38693,(769) 561-1315,Continuing Care Retirement Community,"Adult Day Care, Skilled Nursing, Continuing Care",35,MS-PCH-67153,Mississippi Department of Health,2024-10-14,98,True,True,False,https://www.oxford-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.375687,-89.513441
119,Southern Retirement Community,5639 Highway 61,Byhalia,Marshall,MS,38549,(769) 212-7662,Skilled Nursing Facility,"Continuing Care, Respite Care, Personal Care, Intermediate Care",121,MS-PCH-54165,Mississippi Department of Health,2024-04-16,71,True,True,True,https://www.byhalia-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.661844,-91.46385
120,Heritage Residence,2138 Main Street,Holly Springs,Marshall,MS,38654,(769) 603-1707,Memory Care Community,"Skilled Nursing, Adult Day Care, Intermediate Care",62,MS-PCH-11070,Mississippi Department of Health,2024-03-10,71,False,True,False,https://www.hollysprings-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.983304,-90.815469
121,Dogwood Home,1002 Main Street,Holly Springs,Marshall,MS,39782,(769) 363-8125,Assisted Living Facility,"Continuing Care, Adult Day Care, Skilled Nursing",115,MS-PCH-42648,Mississippi Department of Health,2024-08-27,90,False,False,False,https://www.hollysprings-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.792888,-90.69653
122,Bayou Court,9724 Highway 49,Burnsville,Tishomingo,MS,38490,(228) 261-9110,Personal Care Home,"Assisted Living, Respite Care, Adult Day Care",124,MS-PCH-64819,Mississippi Department of Health,2024-03-12,84,True,True,True,https://www.burnsville-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.993898,-90.973898
123,Heritage Care Center,880 Main Street,Burnsville,Tishomingo,MS,38137,(769) 606-1724,Assisted Living Facility,"Personal Care, Independent Living",115,MS-PCH-69965,Mississippi Department of Health,2024-03-16,85,False,True,True,https://www.burnsville-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.646038,-88.156192
124,Delta Residence,4647 Main Street,Raymond,Hinds,MS,39245,(228) 576-8416,Continuing Care Retirement Community,"Memory Care, Skilled Nursing",36,MS-PCH-36181,Mississippi Department of Health,2024-05-06,89,True,True,True,https://www.raymond-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.993913,-90.84651
125,Heritage Memory Care,9562 Highway 15,Clinton,Hinds,MS,39226,(601) 254-8061,Personal Care Home,"Assisted Living, Adult Day Care",37,MS-PCH-50178,Mississippi Department of Health,2024-10-22,98,False,False,True,https://www.clinton-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.158993,-91.568301
126,Delta Senior Living,4205 Church Street,Clinton,Hinds,MS,39286,(228) 239-8297,Intermediate Care Facility,"Personal Care, Intermediate Care, Assisted Living",63,MS-PCH-42784,Mississippi Department of Health,2024-11-26,97,False,False,True,https://www.clinton-senior-care.com,Active,Mississippi Department of Health,2025-07-12,30.575337,-89.266998
127,Delta House,9795 Fortification Street,Jackson,Hinds,MS,39206,(601) 451-2546,Memory Care Community,"Adult Day Care, Independent Living, Continuing Care",137,MS-PCH-98922,Mississippi Department of Health,2024-09-24,94,False,True,True,https://www.jackson-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.305943,-90.158187
128,Hinds Estates,7817 Lakeland Drive,Clinton,Hinds,MS,39267,(601) 969-2435,Continuing Care Retirement Community,"Adult Day Care, Continuing Care, Respite Care, Personal Care",47,MS-PCH-98896,Mississippi Department of Health,2024-11-27,88,True,True,False,https://www.clinton-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.478018,-89.13693
129,Clinton Place,5090 Highway 49,Clinton,Hinds,MS,39261,(601) 423-5100,Personal Care Home,"Intermediate Care, Assisted Living, Independent Living, Memory Care",94,MS-PCH-98634,Mississippi Department of Health,2024-05-22,79,True,True,False,https://www.clinton-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.125112,-89.441069
130,River Assisted Living,3403 Old Canton Road,Madison,Madison,MS,38539,(601) 803-8283,Skilled Nursing Facility,"Skilled Nursing, Assisted Living, Respite Care, Memory Care",99,MS-PCH-98392,Mississippi Department of Health,2024-03-07,76,True,True,False,https://www.madison-senior-care.com,Active,Mississippi Department of Health,2025-07-12,30.912392,-90.093088
131,Madison Home,5227 Highway 25,Flora,Madison,MS,39520,(601) 877-5030,Personal Care Home,"Independent Living, Skilled Nursing",65,MS-PCH-47966,Mississippi Department of Health,2024-07-17,72,False,False,False,https://www.flora-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.321754,-88.103308
132,Heritage Gardens,4358 Highway 61,Flora,Madison,MS,38269,(662) 888-5213,Intermediate Care Facility,"Continuing Care, Personal Care, Intermediate Care",58,MS-PCH-57244,Mississippi Department of Health,2024-02-05,95,False,True,False,https://www.flora-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.263889,-90.365478
133,Pecan Retirement Community,5132 Highway 45,Ridgeland,Madison,MS,38877,(662) 317-6128,Personal Care Home,"Continuing Care, Respite Care, Memory Care",76,MS-PCH-65726,Mississippi Department of Health,2024-12-10,70,True,True,False,https://www.ridgeland-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.257511,-90.379859
134,Madison Memory Care,8748 Interstate 55,Ridgeland,Madison,MS,39260,(228) 890-4036,Memory Care Community,"Memory Care, Independent Living, Assisted Living",93,MS-PCH-28827,Mississippi Department of Health,2024-08-01,99,True,False,False,https://www.ridgeland-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.83945,-90.976979
135,Madison Court,5354 Lakeland Drive,Ridgeland,Madison,MS,39993,(662) 317-6110,Continuing Care Retirement Community,"Personal Care, Independent Living",101,MS-PCH-29014,Mississippi Department of Health,2024-01-23,86,True,True,False,https://www.ridgeland-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.132143,-88.695449
136,Heritage Senior Living,4324 Court Street,Pearl,Rankin,MS,38221,(601) 644-8611,Memory Care Community,"Adult Day Care, Skilled Nursing",91,MS-PCH-68981,Mississippi Department of Health,2024-12-26,78,True,False,True,https://www.pearl-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.115861,-91.283324
137,Dogwood Court,548 Highway 25,Pearl,Rankin,MS,39967,(228) 704-5994,Skilled Nursing Facility,"Intermediate Care, Independent Living, Personal Care, Memory Care",36,MS-PCH-35225,Mississippi Department of Health,2024-06-18,76,False,True,False,https://www.pearl-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.907922,-88.305075
138,Pecan Assisted Living,6638 Court Street,Richland,Rankin,MS,38808,(228) 267-1024,Residential Care Home,"Respite Care, Adult Day Care, Continuing Care",110,MS-PCH-64483,Mississippi Department of Health,2024-10-06,99,True,True,True,https://www.richland-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.077887,-88.493385
139,Mississippi Senior Living,1336 Commerce Street,Brandon,Rankin,MS,39609,(228) 856-6163,Memory Care Community,"Assisted Living, Personal Care, Intermediate Care, Skilled Nursing",76,MS-PCH-73304,Mississippi Department of Health,2024-09-19,98,True,False,False,https://www.brandon-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.975344,-88.332877
140,Oak Place,7835 Highway 45,Pearl,Rankin,MS,39552,(228) 815-4283,Continuing Care Retirement Community,"Skilled Nursing, Assisted Living, Independent Living, Continuing Care",60,MS-PCH-79985,Mississippi Department of Health,2024-08-03,87,False,True,True,https://www.pearl-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.354857,-88.595486
141,Brandon Residence,9261 Lakeland Drive,Brandon,Rankin,MS,39238,(228) 694-6606,Skilled Nursing Facility,"Skilled Nursing, Memory Care",109,MS-PCH-61130,Mississippi Department of Health,2024-08-27,92,False,False,False,https://www.brandon-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.637173,-88.618828
142,Creek Court,2154 North State Street,Pearl,Rankin,MS,38168,(601) 995-3719,Memory Care Community,"Continuing Care, Intermediate Care",119,MS-PCH-41549,Mississippi Department of Health,2024-04-12,89,False,True,False,https://www.pearl-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.836302,-91.158328
143,Morton Commons,6862 Highway 49,Morton,Scott,MS,39711,(601) 430-7592,Personal Care Home,"Intermediate Care, Assisted Living, Skilled Nursing, Respite Care",92,MS-PCH-37703,Mississippi Department of Health,2024-03-14,84,False,False,False,https://www.morton-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.910151,-89.15236
144,Garden Center,7960 Highway 61,Forest,Scott,MS,39600,(662) 541-9003,Residential Care Home,"Adult Day Care, Memory Care, Assisted Living",49,MS-PCH-42030,Mississippi Department of Health,2024-01-16,78,False,False,True,https://www.forest-senior-care.com,Active,Mississippi Department of Health,2025-07-12,30.384136,-90.328004
145,Magnolia Home,3315 Highway 45,Hickory,Newton,MS,39648,(228) 443-4214,Intermediate Care Facility,"Assisted Living, Skilled Nursing, Respite Care, Intermediate Care",94,MS-PCH-41923,Mississippi Department of Health,2024-05-06,85,True,True,True,https://www.hickory-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.939547,-90.848648
146,Decatur Court,5444 Highway 82,Decatur,Newton,MS,38754,(769) 226-3679,Continuing Care Retirement Community,"Personal Care, Continuing Care, Memory Care",33,MS-PCH-44101,Mississippi Department of Health,2024-11-04,82,True,False,False,https://www.decatur-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.566469,-88.7765
147,Hickory Assisted Living,8719 Interstate 55,Hickory,Newton,MS,38163,(601) 454-9288,Skilled Nursing Facility,"Skilled Nursing, Continuing Care, Independent Living",38,MS-PCH-79574,Mississippi Department of Health,2024-10-09,86,False,True,True,https://www.hickory-senior-care.com,Active,Mississippi Department of Health,2025-07-12,30.23047,-88.462575
148,Louin Village,8571 Interstate 55,Louin,Jasper,MS,39542,(601) 777-1825,Adult Day Care Center,"Adult Day Care, Memory Care, Personal Care, Skilled Nursing",50,MS-PCH-99312,Mississippi Department of Health,2024-08-13,70,True,False,True,https://www.louin-senior-care.com,Active,Mississippi Department of Health,2025-07-12,30.955393,-89.600814
149,Meadow Residence,9330 North State Street,Louin,Jasper,MS,39530,(769) 217-8387,Residential Care Home,"Independent Living, Adult Day Care, Personal Care, Continuing Care",54,MS-PCH-64002,Mississippi Department of Health,2024-01-26,71,True,False,False,https://www.louin-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.518735,-88.758152
150,Meadow Retirement Community,8869 Highway 15,Taylorsville,Smith,MS,39201,(228) 619-3239,Personal Care Home,"Intermediate Care, Personal Care, Skilled Nursing, Memory Care",42,MS-PCH-91768,Mississippi Department of Health,2024-11-14,72,True,True,False,https://www.taylorsville-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.68828,-91.505593
151,Heritage Gardens,9960 Highway 61,Taylorsville,Smith,MS,39285,(228) 935-8849,Intermediate Care Facility,"Continuing Care, Adult Day Care, Skilled Nursing",91,MS-PCH-42585,Mississippi Department of Health,2024-09-24,78,True,True,True,https://www.taylorsville-senior-care.com,Active,Mississippi Department of Health,2025-07-12,30.891204,-91.355658
152,Oak Senior Living,7031 Highway 49,Taylorsville,Smith,MS,38953,(769) 977-8257,Personal Care Home,"Adult Day Care, Continuing Care",73,MS-PCH-31826,Mississippi Department of Health,2024-03-06,91,False,False,False,https://www.taylorsville-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.824923,-89.553003
153,River Plaza,3688 Highway 49,Raleigh,Smith,MS,39558,(601) 482-9002,Assisted Living Facility,"Adult Day Care, Respite Care",82,MS-PCH-68773,Mississippi Department of Health,2024-10-23,75,True,False,True,https://www.raleigh-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.62602,-88.681433
154,Pecan Estates,5703 Highway 45,Soso,Jones,MS,39702,(228) 593-4066,Residential Care Home,"Memory Care, Respite Care, Independent Living, Personal Care",86,MS-PCH-45172,Mississippi Department of Health,2024-10-28,85,True,False,True,https://www.soso-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.912677,-89.756441
155,Heritage Home,880 North State Street,Soso,Jones,MS,39135,(601) 784-1510,Assisted Living Facility,"Adult Day Care, Independent Living, Personal Care, Memory Care",132,MS-PCH-77823,Mississippi Department of Health,2024-10-28,79,False,True,True,https://www.soso-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.363976,-90.512535
156,Oak Estates,9589 Highway 61,Ellisville,Jones,MS,38548,(769) 964-7284,Memory Care Community,"Independent Living, Continuing Care, Assisted Living",67,MS-PCH-39449,Mississippi Department of Health,2024-05-06,90,False,False,False,https://www.ellisville-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.069005,-89.396249
157,Soso House,1878 Highway 45,Soso,Jones,MS,39227,(769) 687-9017,Memory Care Community,"Memory Care, Personal Care, Continuing Care, Assisted Living",54,MS-PCH-16548,Mississippi Department of Health,2024-10-01,70,True,True,True,https://www.soso-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.562207,-88.982318
158,Mississippi Plaza,7303 County Line Road,Ellisville,Jones,MS,38846,(228) 897-3365,Residential Care Home,"Independent Living, Assisted Living, Skilled Nursing, Intermediate Care",123,MS-PCH-57182,Mississippi Department of Health,2024-01-21,96,True,False,True,https://www.ellisville-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.206783,-89.765011
159,Jones Place,8798 Highway 61,Soso,Jones,MS,38663,(228) 394-1208,Intermediate Care Facility,"Independent Living, Respite Care",60,MS-PCH-19097,Mississippi Department of Health,2024-09-17,95,True,True,False,https://www.soso-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.5583,-91.681991
160,Jones Village,2529 Court Street,Laurel,Jones,MS,39728,(601) 749-7561,Assisted Living Facility,"Personal Care, Skilled Nursing, Assisted Living, Continuing Care",114,MS-PCH-76731,Mississippi Department of Health,2024-11-16,93,False,True,False,https://www.laurel-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.69144,-88.732607
161,River Center,240 Old Canton Road,Seminary,Covington,MS,39349,(228) 950-6080,Personal Care Home,"Skilled Nursing, Memory Care, Assisted Living",67,MS-PCH-12979,Mississippi Department of Health,2024-08-26,100,False,False,True,https://www.seminary-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.550196,-89.821004
162,Bayou Home,1642 Highway 61,Mount Olive,Covington,MS,39108,(769) 464-4448,Memory Care Community,"Personal Care, Skilled Nursing, Assisted Living, Respite Care",23,MS-PCH-40809,Mississippi Department of Health,2024-02-11,72,True,False,False,https://www.mountolive-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.751055,-89.363447
163,Southern Manor,1875 Highway 15,Prentiss,Jefferson Davis,MS,39511,(662) 813-9629,Personal Care Home,"Adult Day Care, Respite Care",106,MS-PCH-70237,Mississippi Department of Health,2024-04-16,100,False,False,True,https://www.prentiss-senior-care.com,Active,Mississippi Department of Health,2025-07-12,33.006461,-89.413322
164,Jefferson Davis Home,7084 Highway 82,Bassfield,Jefferson Davis,MS,39301,(228) 510-4958,Assisted Living Facility,"Personal Care, Intermediate Care",77,MS-PCH-79880,Mississippi Department of Health,2024-02-18,96,True,True,False,https://www.bassfield-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.988767,-89.35176
165,Jefferson Davis Center,3172 Highway 25,Carson,Jefferson Davis,MS,38977,(228) 300-9895,Residential Care Home,"Assisted Living, Personal Care, Continuing Care, Respite Care",100,MS-PCH-31243,Mississippi Department of Health,2024-09-17,73,True,True,True,https://www.carson-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.929582,-89.716955
166,Cypress Assisted Living,7644 Highway 15,Bassfield,Jefferson Davis,MS,39833,(228) 849-7578,Intermediate Care Facility,"Memory Care, Personal Care, Intermediate Care, Skilled Nursing",30,MS-PCH-39890,Mississippi Department of Health,2024-12-16,97,False,False,True,https://www.bassfield-senior-care.com,Active,Mississippi Department of Health,2025-07-12,31.302515,-89.017052
167,River Care Center,3757 Highway 15,New Hebron,Lawrence,MS,38812,(228) 901-3215,Intermediate Care Facility,"Skilled Nursing, Independent Living, Intermediate Care, Adult Day Care",44,MS-PCH-23307,Mississippi Department of Health,2024-07-03,85,False,True,True,https://www.newhebron-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.203723,-89.029423
168,Garden Care Center,9143 Highway 82,Silver Creek,Lawrence,MS,38350,(601) 692-8923,Continuing Care Retirement Community,"Respite Care, Independent Living",81,MS-PCH-50841,Mississippi Department of Health,2024-05-15,84,False,True,True,https://www.silvercreek-senior-care.com,Active,Mississippi Department of Health,2025-07-12,34.737247,-90.990886
169,Lawrence Manor,8977 North State Street,Silver Creek,Lawrence,MS,39582,(662) 617-3154,Personal Care Home,"Independent Living, Skilled Nursing",80,MS-PCH-88391,Mississippi Department of Health,2024-05-11,82,True,True,True,https://www.silvercreek-senior-care.com,Active,Mississippi Department of Health,2025-07-12,32.715162,-88.445986
