id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
84,Coffee Residence,3885 Nolensville Pike,Hillsboro,Coffee,TN,37474,(423) 203-8579,Skilled Nursing Facility,"Assisted Care, Continuing Care, Respite Care",158,TN-ACLF-85872,Tennessee Department of Health,2024-03-23,75,True,True,False,https://www.hillsboro-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.374061,-89.941917
85,Appalachian Place,5692 Commerce Street,Sewanee,Franklin,TN,38224,(615) 220-5921,Memory Care Community,"Adult Day Services, Assisted Care, Continuing Care",78,TN-ACLF-35124,Tennessee Department of Health,2024-09-27,89,False,True,True,https://www.sewanee-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.450402,-86.091608
86,Appalachian Memory Care,5025 Harding Pike,Estill Springs,Franklin,TN,37208,(901) 992-1607,Memory Care Community,"Continuing Care, Assisted Living, Memory Care, Intermediate Care",156,TN-ACLF-12471,Tennessee Department of Health,2024-11-15,96,False,True,False,https://www.estillsprings-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.779012,-89.753857
87,Volunteer Senior Living,5102 Charlotte Avenue,Estill Springs,Franklin,TN,38347,(423) 889-5547,Memory Care Community,"Independent Living, Skilled Nursing",20,TN-ACLF-20431,Tennessee Department of Health,2024-06-20,82,False,True,True,https://www.estillsprings-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.505601,-83.31827
88,Cumberland Plaza,1328 Dickerson Pike,Estill Springs,Franklin,TN,38566,(615) 457-8874,Assisted Care Living Facility,"Assisted Care, Memory Care, Continuing Care, Assisted Living",89,TN-ACLF-79908,Tennessee Department of Health,2024-04-27,95,False,False,True,https://www.estillsprings-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.213103,-86.341803
89,Marion Assisted Living,3200 Music Valley Drive,Whitwell,Marion,TN,37803,(629) 651-3347,Intermediate Care Facility,"Intermediate Care, Independent Living",44,TN-ACLF-54023,Tennessee Department of Health,2024-05-27,74,True,False,True,https://www.whitwell-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.877995,-83.216389
90,Marion Plaza,2529 Church Street,Jasper,Marion,TN,38805,(865) 364-4252,Adult Day Services,"Memory Care, Continuing Care",108,TN-ACLF-53281,Tennessee Department of Health,2024-02-10,95,True,True,True,https://www.jasper-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.280131,-87.103371
91,Mountain Retirement Community,8366 Charlotte Avenue,Whitwell,Marion,TN,37976,(615) 394-4712,Memory Care Community,"Memory Care, Continuing Care",122,TN-ACLF-62637,Tennessee Department of Health,2024-04-27,77,False,True,False,https://www.whitwell-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.43291,-83.611993
92,River Center,6729 Main Street,Whitwell,Marion,TN,38420,(629) 950-1081,Continuing Care Retirement Community,"Skilled Nursing, Intermediate Care, Memory Care, Adult Day Services",20,TN-ACLF-64803,Tennessee Department of Health,2024-09-25,96,True,False,True,https://www.whitwell-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.432947,-89.126785
93,Magnolia Village,2614 Franklin Pike,Whitwell,Sequatchie,TN,38194,(615) 240-9197,Assisted Care Living Facility,"Respite Care, Independent Living, Intermediate Care",96,TN-ACLF-57452,Tennessee Department of Health,2024-11-13,85,False,False,False,https://www.whitwell-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.548421,-82.612863
94,Southern Village,4735 Broadway,Whitwell,Sequatchie,TN,38495,(901) 854-2295,Homes for the Aged,"Respite Care, Assisted Care",23,TN-ACLF-99560,Tennessee Department of Health,2024-03-09,99,True,True,False,https://www.whitwell-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.639924,-88.611516
95,Dogwood Assisted Living,6978 Harding Pike,Allardt,Fentress,TN,38867,(615) 992-4041,Intermediate Care Facility,"Skilled Nursing, Adult Day Services, Assisted Living, Independent Living",91,TN-ACLF-22750,Tennessee Department of Health,2024-06-05,92,True,True,True,https://www.allardt-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.43983,-82.753907
96,Appalachian Village,9988 Main Street,Clarkrange,Fentress,TN,37796,(901) 201-4030,Homes for the Aged,"Assisted Living, Independent Living, Intermediate Care, Memory Care",91,TN-ACLF-15700,Tennessee Department of Health,2024-07-14,87,True,False,True,https://www.clarkrange-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.169651,-83.981265
97,Tennessee Place,4958 Church Street,Livingston,Overton,TN,37806,(931) 408-4664,Homes for the Aged,"Respite Care, Assisted Care",145,TN-ACLF-62192,Tennessee Department of Health,2024-11-10,100,False,False,True,https://www.livingston-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.247767,-89.303922
98,Colonial Manor,3233 Murfreesboro Pike,Monterey,Overton,TN,37295,(423) 525-3299,Adult Day Services,"Intermediate Care, Continuing Care, Respite Care",140,TN-ACLF-84904,Tennessee Department of Health,2024-05-12,75,False,False,True,https://www.monterey-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.376971,-87.21297
99,Heritage Center,4289 Church Street,Pall Mall,Pickett,TN,38144,(423) 654-6748,Memory Care Community,"Skilled Nursing, Respite Care, Assisted Care, Continuing Care",24,TN-ACLF-81285,Tennessee Department of Health,2024-07-10,98,True,True,True,https://www.pallmall-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.452175,-81.633904
100,Pickett Plaza,5157 Nolensville Pike,Byrdstown,Pickett,TN,38217,(931) 712-5513,Intermediate Care Facility,"Assisted Care, Intermediate Care, Adult Day Services, Independent Living",47,TN-ACLF-59977,Tennessee Department of Health,2024-10-18,100,False,False,True,https://www.byrdstown-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.896502,-86.400299
101,Pickett Estates,4278 Lebanon Pike,Pall Mall,Pickett,TN,38339,(423) 370-1836,Adult Day Services,"Assisted Living, Intermediate Care, Independent Living, Assisted Care",38,TN-ACLF-62043,Tennessee Department of Health,2024-08-02,90,True,False,True,https://www.pallmall-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.806808,-88.054884
102,Ridge Gardens,1806 Lebanon Pike,Pall Mall,Pickett,TN,37974,(629) 247-5283,Residential Home for the Aged,"Skilled Nursing, Independent Living, Respite Care",54,TN-ACLF-62438,Tennessee Department of Health,2024-01-27,82,False,True,False,https://www.pallmall-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.038106,-86.696008
103,Clay Home,7625 Charlotte Avenue,Moss,Clay,TN,37341,(865) 262-1889,Homes for the Aged,"Memory Care, Assisted Living, Skilled Nursing",76,TN-ACLF-75344,Tennessee Department of Health,2024-04-08,88,True,True,True,https://www.moss-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.600989,-84.963691
104,Heritage Home,6836 Gallatin Pike,Celina,Clay,TN,38929,(865) 902-9301,Intermediate Care Facility,"Skilled Nursing, Respite Care, Memory Care",82,TN-ACLF-88620,Tennessee Department of Health,2024-05-18,100,True,False,False,https://www.celina-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.052772,-89.49786
105,Volunteer Assisted Living,5929 Music Valley Drive,Moss,Clay,TN,38265,(731) 584-8451,Intermediate Care Facility,"Skilled Nursing, Intermediate Care, Memory Care",35,TN-ACLF-41554,Tennessee Department of Health,2024-02-23,100,False,True,True,https://www.moss-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.194092,-83.676397
106,River Manor,3135 Dickerson Pike,Gainesboro,Jackson,TN,37256,(731) 772-6491,Continuing Care Retirement Community,"Continuing Care, Skilled Nursing, Assisted Living, Memory Care",41,TN-ACLF-33836,Tennessee Department of Health,2024-08-06,83,True,False,True,https://www.gainesboro-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.61471,-85.566702
107,Valley Gardens,3227 Dickerson Pike,Whitleyville,Jackson,TN,38152,(931) 247-3785,Skilled Nursing Facility,"Continuing Care, Intermediate Care, Adult Day Services, Independent Living",115,TN-ACLF-82064,Tennessee Department of Health,2024-09-18,82,True,False,True,https://www.whitleyville-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.3911,-84.12236
108,Creek Commons,5486 Charlotte Avenue,Monterey,Putnam,TN,38420,(423) 744-9161,Assisted Care Living Facility,"Skilled Nursing, Memory Care",22,TN-ACLF-98862,Tennessee Department of Health,2024-05-27,99,False,True,False,https://www.monterey-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.530953,-87.529353
109,River House,8417 West End Avenue,Monterey,Putnam,TN,38588,(731) 877-7165,Adult Day Services,"Continuing Care, Intermediate Care, Assisted Living",77,TN-ACLF-96853,Tennessee Department of Health,2024-01-22,74,True,True,True,https://www.monterey-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.693148,-86.435518
110,Oak Estates,7618 Dickerson Pike,Burgess Falls,White,TN,37867,(615) 756-8372,Assisted Care Living Facility,"Respite Care, Assisted Care, Assisted Living",53,TN-ACLF-23650,Tennessee Department of Health,2024-03-02,89,False,False,True,https://www.burgessfalls-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.490868,-84.477747
111,Mountain Memory Care,5208 Lebanon Pike,Burgess Falls,White,TN,38413,(629) 906-7496,Adult Day Services,"Memory Care, Assisted Care, Assisted Living",93,TN-ACLF-10086,Tennessee Department of Health,2024-02-24,93,True,True,True,https://www.burgessfalls-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.842093,-81.788509
112,Magnolia Memory Care,7875 Murfreesboro Pike,Burgess Falls,White,TN,38960,(901) 630-4692,Residential Home for the Aged,"Respite Care, Assisted Living",129,TN-ACLF-90226,Tennessee Department of Health,2024-03-27,81,True,True,True,https://www.burgessfalls-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.14663,-86.600265
113,White Gardens,9220 Nolensville Pike,Sparta,White,TN,37710,(901) 982-6065,Intermediate Care Facility,"Memory Care, Respite Care",143,TN-ACLF-87601,Tennessee Department of Health,2024-05-12,89,True,True,True,https://www.sparta-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.529414,-82.74019
114,DeKalb Estates,2822 Gallatin Pike,Smithville,DeKalb,TN,37640,(423) 628-2890,Intermediate Care Facility,"Assisted Living, Skilled Nursing, Continuing Care, Adult Day Services",109,TN-ACLF-69363,Tennessee Department of Health,2024-01-09,77,True,True,True,https://www.smithville-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.997262,-88.205042
115,Hills Assisted Living,5845 Charlotte Avenue,Alexandria,DeKalb,TN,37871,(731) 479-7148,Intermediate Care Facility,"Respite Care, Skilled Nursing, Assisted Care, Adult Day Services",72,TN-ACLF-13019,Tennessee Department of Health,2024-11-25,98,True,True,False,https://www.alexandria-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.014713,-90.04464
116,Heritage Retirement Community,7020 Gallatin Pike,Dowelltown,DeKalb,TN,37165,(423) 316-3967,Memory Care Community,"Adult Day Services, Assisted Living, Intermediate Care",82,TN-ACLF-58218,Tennessee Department of Health,2024-10-22,90,False,True,False,https://www.dowelltown-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.695236,-90.258653
117,Mountain Center,224 Dickerson Pike,Readyville,Cannon,TN,38630,(423) 739-7862,Continuing Care Retirement Community,"Independent Living, Assisted Care, Memory Care, Respite Care",142,TN-ACLF-62927,Tennessee Department of Health,2024-12-02,88,True,True,False,https://www.readyville-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.08467,-86.994709
118,Auburntown Senior Living,7802 Dickerson Pike,Auburntown,Cannon,TN,38180,(629) 383-9692,Skilled Nursing Facility,"Skilled Nursing, Intermediate Care, Adult Day Services",118,TN-ACLF-67187,Tennessee Department of Health,2024-08-12,93,False,False,True,https://www.auburntown-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.422159,-84.647398
119,Woodbury Manor,7766 Music Valley Drive,Woodbury,Cannon,TN,37618,(731) 685-4412,Intermediate Care Facility,"Assisted Care, Continuing Care, Independent Living, Intermediate Care",101,TN-ACLF-60306,Tennessee Department of Health,2024-01-14,88,False,True,False,https://www.woodbury-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.418475,-90.068413
120,Dogwood Court,8846 Murfreesboro Pike,Auburntown,Cannon,TN,38444,(865) 922-4312,Continuing Care Retirement Community,"Continuing Care, Adult Day Services, Assisted Living",104,TN-ACLF-57914,Tennessee Department of Health,2024-10-03,77,False,False,False,https://www.auburntown-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.807437,-85.889942
121,Heritage Senior Living,932 Murfreesboro Pike,Unicoi,Unicoi,TN,37951,(615) 951-8655,Skilled Nursing Facility,"Continuing Care, Adult Day Services",124,TN-ACLF-25027,Tennessee Department of Health,2024-12-25,95,True,True,True,https://www.unicoi-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.190611,-89.114468
122,Erwin Plaza,1424 Charlotte Avenue,Erwin,Unicoi,TN,38980,(629) 348-5048,Homes for the Aged,"Assisted Living, Memory Care, Respite Care",79,TN-ACLF-37544,Tennessee Department of Health,2024-10-26,78,True,False,False,https://www.erwin-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.443487,-82.140212
123,Colonial Home,3059 Music Valley Drive,Unicoi,Unicoi,TN,38859,(423) 526-8433,Memory Care Community,"Assisted Care, Skilled Nursing, Intermediate Care",25,TN-ACLF-21630,Tennessee Department of Health,2024-07-02,92,False,False,True,https://www.unicoi-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.004934,-82.981688
124,Unicoi Center,2266 Main Street,Unicoi,Unicoi,TN,38919,(423) 531-6175,Adult Day Services,"Intermediate Care, Assisted Care, Skilled Nursing, Independent Living",108,TN-ACLF-97769,Tennessee Department of Health,2024-02-28,86,False,False,False,https://www.unicoi-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.461654,-90.133478
125,River Manor,4608 Gallatin Pike,Elizabethton,Carter,TN,37885,(423) 776-1865,Memory Care Community,"Respite Care, Continuing Care, Adult Day Services",141,TN-ACLF-90634,Tennessee Department of Health,2024-07-27,81,False,False,True,https://www.elizabethton-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.079422,-85.496045
126,Southern Care Center,929 Franklin Pike,Hampton,Carter,TN,38237,(731) 351-9128,Adult Day Services,"Adult Day Services, Assisted Care, Independent Living, Skilled Nursing",74,TN-ACLF-86968,Tennessee Department of Health,2024-09-25,93,True,True,True,https://www.hampton-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.26761,-89.925051
127,Elizabethton House,3586 Nolensville Pike,Elizabethton,Carter,TN,38311,(901) 320-4474,Memory Care Community,"Independent Living, Assisted Living, Respite Care",103,TN-ACLF-78404,Tennessee Department of Health,2024-02-20,76,False,True,True,https://www.elizabethton-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.319661,-84.458837
128,Smoky Mountain Gardens,2799 Union Street,Elizabethton,Carter,TN,37820,(865) 723-1939,Continuing Care Retirement Community,"Intermediate Care, Adult Day Services, Skilled Nursing, Assisted Living",144,TN-ACLF-44522,Tennessee Department of Health,2024-01-13,74,True,False,True,https://www.elizabethton-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.48026,-85.798796
129,Dogwood Retirement Community,1928 Broadway,Mountain City,Johnson,TN,38306,(731) 542-9074,Skilled Nursing Facility,"Intermediate Care, Assisted Care, Adult Day Services",78,TN-ACLF-14583,Tennessee Department of Health,2024-01-13,83,False,True,False,https://www.mountaincity-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.00496,-86.189013
130,Magnolia Center,1949 Hillsboro Pike,Shady Valley,Johnson,TN,38120,(931) 900-5312,Memory Care Community,"Assisted Living, Skilled Nursing, Intermediate Care, Continuing Care",81,TN-ACLF-28596,Tennessee Department of Health,2024-03-03,85,False,False,True,https://www.shadyvalley-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.434923,-83.90069
131,Country Commons,4941 Harding Pike,Tusculum,Greene,TN,37189,(731) 874-7441,Intermediate Care Facility,"Memory Care, Respite Care",84,TN-ACLF-11787,Tennessee Department of Health,2024-06-14,95,False,True,False,https://www.tusculum-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.12933,-84.670808
132,Greene Care Center,1077 West End Avenue,Tusculum,Greene,TN,37552,(931) 998-1282,Residential Home for the Aged,"Assisted Care, Adult Day Services, Continuing Care, Respite Care",80,TN-ACLF-63526,Tennessee Department of Health,2024-09-20,96,False,False,True,https://www.tusculum-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.527777,-84.382525
133,Hawkins Village,1759 Union Street,Mount Carmel,Hawkins,TN,37770,(901) 886-1176,Adult Day Services,"Adult Day Services, Assisted Care, Independent Living",89,TN-ACLF-97623,Tennessee Department of Health,2024-04-04,84,True,True,False,https://www.mountcarmel-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.122198,-86.980103
134,Mountain Assisted Living,9458 Nolensville Pike,Church Hill,Hawkins,TN,37273,(615) 602-1857,Homes for the Aged,"Assisted Living, Memory Care, Assisted Care",152,TN-ACLF-31936,Tennessee Department of Health,2024-02-22,95,True,True,False,https://www.churchhill-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.271484,-85.496109
135,Tennessee House,8577 Murfreesboro Pike,Church Hill,Hawkins,TN,37136,(865) 598-8192,Assisted Care Living Facility,"Memory Care, Skilled Nursing",59,TN-ACLF-34757,Tennessee Department of Health,2024-11-25,80,False,False,False,https://www.churchhill-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.607106,-89.496995
136,Church Hill Commons,7694 Dickerson Pike,Church Hill,Hawkins,TN,37630,(931) 581-9792,Residential Home for the Aged,"Continuing Care, Independent Living",31,TN-ACLF-55453,Tennessee Department of Health,2024-09-01,96,True,True,True,https://www.churchhill-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.121903,-86.601291
137,Sneedville Senior Living,7089 Charlotte Avenue,Sneedville,Hancock,TN,38868,(629) 493-4593,Adult Day Services,"Memory Care, Skilled Nursing, Adult Day Services",52,TN-ACLF-57380,Tennessee Department of Health,2024-07-08,86,False,True,True,https://www.sneedville-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.679214,-88.511654
138,Southern Assisted Living,2722 Harding Pike,Treadway,Hancock,TN,37298,(615) 804-4878,Skilled Nursing Facility,"Memory Care, Respite Care",64,TN-ACLF-28992,Tennessee Department of Health,2024-02-17,93,True,False,True,https://www.treadway-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.364756,-84.101442
139,Dogwood Place,9708 Commerce Street,Mulberry Gap,Hancock,TN,37195,(865) 604-5859,Adult Day Services,"Skilled Nursing, Intermediate Care, Adult Day Services",35,TN-ACLF-20036,Tennessee Department of Health,2024-03-21,78,True,True,False,https://www.mulberrygap-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.193446,-81.816373
140,Cumberland Senior Living,4262 Murfreesboro Pike,Treadway,Hancock,TN,37879,(865) 843-6769,Continuing Care Retirement Community,"Memory Care, Continuing Care, Skilled Nursing",102,TN-ACLF-28805,Tennessee Department of Health,2024-07-13,79,True,True,False,https://www.treadway-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.353082,-85.946583
141,Hills Gardens,4103 Franklin Pike,Harrogate,Claiborne,TN,37470,(615) 694-8159,Intermediate Care Facility,"Respite Care, Assisted Care, Assisted Living, Skilled Nursing",50,TN-ACLF-78486,Tennessee Department of Health,2024-03-20,97,False,False,True,https://www.harrogate-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.398211,-84.34189
142,Claiborne Center,9038 Broadway,Tazewell,Claiborne,TN,37550,(423) 420-2859,Skilled Nursing Facility,"Continuing Care, Adult Day Services, Memory Care",42,TN-ACLF-30057,Tennessee Department of Health,2024-09-23,88,False,False,True,https://www.tazewell-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.976129,-86.033588
143,Valley Retirement Community,4646 Dickerson Pike,Harrogate,Claiborne,TN,37220,(901) 520-5951,Intermediate Care Facility,"Assisted Care, Assisted Living, Skilled Nursing",125,TN-ACLF-50268,Tennessee Department of Health,2024-10-11,92,False,False,True,https://www.harrogate-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.288492,-82.480059
144,Heritage Court,5661 Lebanon Pike,Blaine,Grainger,TN,37549,(901) 655-2547,Skilled Nursing Facility,"Intermediate Care, Independent Living, Skilled Nursing, Assisted Living",52,TN-ACLF-56024,Tennessee Department of Health,2024-12-21,92,False,False,False,https://www.blaine-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.879023,-83.900262
145,Grainger Village,7233 Broadway,Rutledge,Grainger,TN,37495,(901) 445-5382,Continuing Care Retirement Community,"Intermediate Care, Memory Care, Assisted Care, Adult Day Services",90,TN-ACLF-68813,Tennessee Department of Health,2024-01-15,88,True,False,False,https://www.rutledge-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.305642,-89.407601
146,Magnolia Senior Living,9616 Broadway,Corryton,Union,TN,37640,(615) 818-5235,Continuing Care Retirement Community,"Respite Care, Skilled Nursing",96,TN-ACLF-99739,Tennessee Department of Health,2024-11-24,86,True,False,True,https://www.corryton-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.460095,-88.967198
147,Heritage Commons,7405 Lebanon Pike,Corryton,Union,TN,37417,(423) 978-9818,Assisted Care Living Facility,"Independent Living, Adult Day Services",32,TN-ACLF-55904,Tennessee Department of Health,2024-10-25,98,False,True,False,https://www.corryton-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.045263,-86.167313
148,Union Residence,7939 Music Valley Drive,Maynardville,Union,TN,38848,(865) 870-6914,Residential Home for the Aged,"Intermediate Care, Assisted Living",115,TN-ACLF-50875,Tennessee Department of Health,2024-08-16,88,True,True,True,https://www.maynardville-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.400194,-90.128905
149,Mountain Center,2812 West End Avenue,Jacksboro,Campbell,TN,38846,(901) 606-8474,Residential Home for the Aged,"Skilled Nursing, Independent Living, Assisted Care",21,TN-ACLF-42768,Tennessee Department of Health,2024-09-13,98,False,False,True,https://www.jacksboro-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.245265,-84.500817
150,La Follette Care Center,6603 Nolensville Pike,La Follette,Campbell,TN,37168,(731) 346-7515,Adult Day Services,"Intermediate Care, Memory Care",54,TN-ACLF-38993,Tennessee Department of Health,2024-02-23,100,False,False,True,https://www.lafollette-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.061606,-89.964038
151,Creek Place,225 Church Street,Cove Lake,Campbell,TN,38962,(629) 608-2746,Continuing Care Retirement Community,"Skilled Nursing, Adult Day Services, Assisted Living",45,TN-ACLF-78681,Tennessee Department of Health,2024-02-02,99,True,True,False,https://www.covelake-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.162212,-84.426997
152,River Assisted Living,8547 Harding Pike,La Follette,Campbell,TN,37940,(931) 762-2881,Homes for the Aged,"Assisted Care, Assisted Living",33,TN-ACLF-42308,Tennessee Department of Health,2024-10-03,93,True,False,True,https://www.lafollette-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.667567,-82.961131
153,Colonial Residence,7807 Nolensville Pike,Oneida,Scott,TN,38186,(615) 921-9874,Continuing Care Retirement Community,"Assisted Care, Continuing Care",83,TN-ACLF-25808,Tennessee Department of Health,2024-06-07,85,False,True,False,https://www.oneida-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.249349,-87.893423
154,Country Estates,790 Murfreesboro Pike,Huntsville,Scott,TN,38967,(865) 538-8198,Adult Day Services,"Skilled Nursing, Adult Day Services, Assisted Living",32,TN-ACLF-72313,Tennessee Department of Health,2024-10-04,79,True,True,True,https://www.huntsville-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.364149,-85.268229
155,Cumberland Retirement Community,3880 Main Street,Oneida,Scott,TN,38785,(731) 495-9838,Homes for the Aged,"Assisted Living, Assisted Care, Adult Day Services, Memory Care",104,TN-ACLF-16749,Tennessee Department of Health,2024-07-03,91,False,False,True,https://www.oneida-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.145081,-90.013422
156,Heritage Memory Care,5402 Charlotte Avenue,Sunbright,Morgan,TN,38208,(629) 805-4075,Adult Day Services,"Skilled Nursing, Independent Living, Intermediate Care",109,TN-ACLF-72501,Tennessee Department of Health,2024-03-09,94,True,False,False,https://www.sunbright-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.623602,-89.162032
157,Valley Residence,1526 Broadway,Sunbright,Morgan,TN,38524,(931) 732-5710,Homes for the Aged,"Independent Living, Assisted Living, Continuing Care",158,TN-ACLF-46923,Tennessee Department of Health,2024-02-16,74,False,False,True,https://www.sunbright-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.325318,-88.124577
158,Heritage Gardens,9127 Church Street,Oakdale,Morgan,TN,38120,(423) 676-4770,Skilled Nursing Facility,"Assisted Care, Independent Living, Adult Day Services",126,TN-ACLF-75807,Tennessee Department of Health,2024-05-19,83,True,False,False,https://www.oakdale-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.3324,-81.88915
159,Oak Court,508 Hillsboro Pike,New Market,Jefferson,TN,37298,(901) 792-7409,Intermediate Care Facility,"Respite Care, Adult Day Services, Assisted Living, Intermediate Care",137,TN-ACLF-84067,Tennessee Department of Health,2024-07-13,91,False,False,False,https://www.newmarket-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.688105,-88.873964
160,Jefferson City Place,4977 Murfreesboro Pike,Jefferson City,Jefferson,TN,38303,(931) 975-4598,Continuing Care Retirement Community,"Intermediate Care, Continuing Care",97,TN-ACLF-92067,Tennessee Department of Health,2024-06-27,94,False,False,True,https://www.jeffersoncity-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.323536,-84.715987
161,Colonial Village,1379 Nolensville Pike,New Market,Jefferson,TN,38715,(615) 321-7898,Memory Care Community,"Memory Care, Assisted Living, Skilled Nursing, Intermediate Care",75,TN-ACLF-40168,Tennessee Department of Health,2024-01-01,81,True,True,True,https://www.newmarket-senior-living.com,Active,Tennessee Department of Health,2025-07-12,35.948233,-89.251814
162,Ridge Commons,8262 Church Street,Jefferson City,Jefferson,TN,38321,(865) 392-7365,Intermediate Care Facility,"Continuing Care, Assisted Living, Intermediate Care",77,TN-ACLF-81326,Tennessee Department of Health,2024-01-07,97,False,True,True,https://www.jeffersoncity-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.056946,-88.275947
163,Ridge Center,2479 West End Avenue,Whitesburg,Hamblen,TN,37212,(865) 746-3418,Continuing Care Retirement Community,"Assisted Living, Respite Care, Continuing Care, Skilled Nursing",136,TN-ACLF-33577,Tennessee Department of Health,2024-09-09,90,False,False,False,https://www.whitesburg-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.191354,-83.432074
164,Valley Memory Care,9236 Lebanon Pike,Whitesburg,Hamblen,TN,37810,(615) 660-6466,Residential Home for the Aged,"Skilled Nursing, Respite Care, Independent Living",78,TN-ACLF-86379,Tennessee Department of Health,2024-05-19,82,False,False,True,https://www.whitesburg-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.484031,-82.962912
165,Whitesburg Court,8859 Gallatin Pike,Whitesburg,Hamblen,TN,37673,(615) 619-4002,Assisted Care Living Facility,"Memory Care, Intermediate Care, Assisted Care",66,TN-ACLF-27579,Tennessee Department of Health,2024-10-14,92,True,True,True,https://www.whitesburg-senior-living.com,Active,Tennessee Department of Health,2025-07-12,36.646346,-88.80663
