Property_ID,Property_Name,Address,City,State,Zip_Code,County,Latitude,Longitude,Total_Units,Assisted_Units,Phone,Client_Group,Client_Type,Program_Type,Source
800000023,CASA  IRIS,2201 TWELVETH ST NW,,,,District Of Columbia,,,37,37,202 518-0636,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000047,Christian Care Manor IV,118 S 70th St,Mesa,,,Maricopa,,,65,64,480-924-3216,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800000060,PATHWAY OPTIONS GROUP HOME,9625 BLAKE LANE,Oakton,,,Fairfax County,,,3,3,703-876-0390,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000328,LAMAR HAVEN,45335 Hwy. 17,,,,Lamar,,,7,6,205-695-7433,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000314,JEFFERSON DAVIS APTS,344 MONTGOMERY ST,Montgomery,,,Montgomery,,,98,98,(334)262-5905,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000021,CAMBRIDGE SQUARE NORTH,2484 Stockbridge Drive,Indianapolis,,,Marion,,,380,235,317-299-7085,Elderly,Elderly,Elderly Housing,HUD
800000046,MATTHEW MANOR,271 N Albany Ave,Chicago,,,Cook,,,61,60,773-533-0001,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000088,CHUGACH VIEW,1280 E. 17th Avenue,Anchorage,,,Anchorage,,,120,120,907-272-9617,Elderly,Elderly,Elderly Housing,HUD
800000042,LANCASTER TOWERS,1 PLEASANT AVE,Lancaster,,,Erie,,,157,155,716 683 4300,Elderly,Elderly,Elderly Housing,HUD
800000018,CALKINS ROAD RESIDENCE,128 CALKINS RD,,,,Monroe,,,8,7,585 224 0960,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000236,E. D. NIXON APARTMENTS,2010 Nixon St.,Tuskegee,,,Macon,,,42,42,334-727-9433,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000276,GREENWOOD HOMES,508 15th St N,,,,St. Clair,,,11,10,(205) 595-4555,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000277,GRESHAM HILLS,200 Gresham Hills Court,,,,Lauderdale,,,41,40,(256)767-2256,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000019,Christian Village of Western Virginia,3300 SPRINGTREE DR NE,Roanoke,,,Roanoke City,,,45,45,540-342-5232,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800000272,GIRBY ROAD APARTMENTS,5200 GIRBY ROAD,Mobile,,,Mobile,,,21,20,251-300-3500,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000026,SHENENDEHOWA VILLAGE,300 SOLOMON AVE,,,,Saratoga,,,50,49,518 373-1900,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000025,Centennial Tower,212 S 12TH STREET,,,,Montrose,,,41,40,970 240-0110,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000239,EAST ALABAMA GROUP HOME,601  MARION AVE,OPELIKA,,,Lee,,,13,12,334-749-3536,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000240,EAST LAKE HOUSE,7901 FIRST AVE S,Birmingham,,,Jefferson,,,66,66,(205) 833-1798,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000030,DELAWARE  CREATIVE  HOUSING  HUD  II,560 Buehler Dr,Delaware,,,Delaware,,,8,8,(740)369-1313,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000279,HALLS MILL VOA LIVING CENTER,4796 HALLS MILL RD,Mobile,,,Mobile,,,7,6,251-300-3500,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000164,BIRMINGHAM TOWERS,2712 31st Ave N,BIRMINGHAM,,,Jefferson,,,125,124,205-322-0728,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000171,BRANCH CREEK APARTMENTS,218 South Hine Street,Athens,,,Limestone,,,55,55,256-233-2620,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000288,HEFLIN OAKS,324 Almon St,Heflin,,,Cleburne,,,38,28,(256)463-7433,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800500042,Kindred Crossing,6165 Leesburg Pike,,,,Fairfax County,,,0,0,,,,Section 202 - Elderly Housing,HUD
800000015,Broome County VOA  Living Center,316 GLENWOOD ROAD,,,,Broome,,,21,20,607-772-6766 x12,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000188,CATHEDRAL PLACE APTS.,351 Conti St,Mobile,,,Mobile,,,192,190,251-434-1590,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000311,EAST ELDERLY VILLAGE,1110 24TH ST. SE,,,,Walker,,,50,50,205 384 4864,Elderly,Elderly,Elderly Housing,HUD
800000281,HARC I,1217 MONROE AVE SW,Birmingham,,,Jefferson,,,50,45,205-595-4555,Partially physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800000278,HEADLAND RETIREMENT CENTER,112 W. Church St.,Headland,,,Henry,,,20,20,334-983-3571,Elderly,Elderly,Elderly Housing,HUD
800000312,JASPER GROUP HOME,9670 Smith Lake Dam Rd,,,,Walker,,,8,7,(205) 221-4960,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800500153,1245 McKay Ave,1245 McKay Ave,,,,Alameda,,,0,0,,,,Section 202 - Elderly Housing,HUD
800500154,AHEPA 501-IV (NEW PRAC/202),6620 Bluewater Road NW,,,,Bernalillo,,,61,0,,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800000304,HUNTSVILLE ADVENTIST APARTMENTS,3409 NW VENONA AVE,Huntsville,,,Madison,,,76,76,(256)852-5402,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800000282,HARC III,3012 Firefighter Lane,Homewood,,,Jefferson,,,30,30,205-503-4036,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000308,HILLWOOD,210 North Elm Avenue,Sylacauga,,,Talladega,,,15,15,256-245-6984,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800500043,Givens Webster Village,137 Little Savannah Road,,,,Jackson,,,0,0,,,,Section 202 - Elderly Housing,HUD
800500124,East Santa Clara,675 E. Santa Clara St,,,,Santa Clara,,,0,0,,,,Section 202 - Elderly Housing,HUD
800500159,Smallwood Summit,2 N. Smallwood St.,,,,Baltimore City,,,0,0,,,,Section 202 - Elderly Housing,HUD
800500125,Elkader Way Apartments,1090 E. 33rd Street,,,,Baltimore City,,,0,0,,,,Section 202 - Elderly Housing,HUD
800000285,HARTSELLE GROUP HOME,1557 HIGHWAY 31 N W,Hartselle,,,Morgan,,,10,9,251-287-8533,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000307,INGLE MANOR,102 INGLE DR,,,,Blount,,,40,40,(205)625-4767,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000303,HORIZON HOMES,4201 5th Avenue South,,,,Jefferson,,,21,19,205-595-4555,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000283,HARC IV,1238 BLUE RIDGE BLVD,,,,Jefferson,,,10,10,205-503-4040,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800500155,Howell Village Senior (NEW PRAC/202),3800 72nd Ave,,,,East Baton Rouge,,,72,0,,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800000280,HANDI ENVIR LIVING PROG,2820 MILTON RD,Montgomery,,,Montgomery,,,15,15,334-269-5762,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000305,HUNTSVILLE SUMMIT,111 Walker AVE,Huntsville,,,Madison,,,101,100,256-536-4113,Elderly,Elderly,Elderly Housing,HUD
800000306,"MAGNOLIA GARDENS, III",106 S. CEDAR ST,Florence,,,Lauderdale,,,21,20,(256) 760-8629,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000012,BOOTH MANOR,6111 E 129th St,Grandview,,,Jackson,,,80,80,816-966-0303,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800500157,Eaton Senior Lofts,800 East Saint Clair Street,,,,Preble,,,0,0,,,,Section 202 - Elderly Housing,HUD
800000013,BRADENTON VOA LIVING CENTER,1128 11TH ST W,Bradenton,,,Manatee,,,9,8,(941) 739-6506,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000008,Amoskeag Residences Group Home,34 Brown Ave,Manchester,,,Hillsborough,,,8,8,,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000263,FOUR WINDS WEST,1301 MONROE AVE SW,Birmingham,,,Jefferson,,,62,62,205-787-7883,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800000248,EPISCOPAL PLACE II,1100 S 26TH ST,Birmingham,,,Jefferson,,,41,40,(205) 939-0085,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000191,CHEROKEE MANOR APARTMENTS,394 NORTHWOOD DR,,,,Cherokee,,,50,50,(256)927-2550,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800000252,Fuqua-Walding Apartments II,1525 MIXON SCHOOL RD,Ozark,,,Dale,,,36,36,334-774-3222,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000219,DALEVILLE MANOR,1 Donnell Boulevard,Daleville,,,Dale,,,20,20,334-774-2801,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000250,EUTAW ELDERLY VILLAGE,321 Tuscaloosa St,,,,Greene,,,30,29,205-372-1028,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000251,EVERGREEN RETIREMENT CENTER,550 RURAL ST,,,,Conecuh,,,50,50,251-578-2565,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000258,ALSTON COURT,1000 S. Alston Street,,,,Baldwin,,,21,20,251-971-1766,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000235,DUBLIN VILLAGE,106 WEST DUBLIN DR.,,,,Madison,,,58,57,256-772-0220,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000241,EASTWOOD APARTMENTS,"106  Giles Street, Bldg. 109",Heflin,,,Cleburne,,,36,36,(256)463-7746,Elderly,Elderly,Elderly Housing,HUD
800000257,FLORALA HOMES,612 Dennis Gordon Dr.-100,Florala,,,Covington,,,42,42,(334)858-7112,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800000270,GENEVA RETIREMENT CENTER,10 BRIARCLIFF RD,Geneva,,,Geneva,,,40,40,334-983-3571,Elderly,Elderly,Elderly Housing,HUD
800000197,CITY COURT I,411 S SPRING ST,,,,Talladega,,,16,16,(256) 463-7746,Elderly,Elderly,Elderly Housing,HUD
800000249,EPWORTH HOUSE,2500 FRANKLIN ST,Selma,,,Dallas,,,48,48,334-875-6450,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000200,CLARA VERNER TOWERS,101 Hackberry Lane,Tuscaloosa,,,Tuscaloosa,,,200,156,(205) 349-1202,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800000262,FOUR WINDS EAST,617 39TH ST S,,,,Jefferson,,,14,14,(205)322-9922,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000245,PORT MAYACA TERRACE,1225 JAMES DR,Enterprise,,,Coffee,,,30,29,334-393-0751,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000221,DAPHNE GROUP HOME,513 MAIN ST,Daphne,,,Baldwin,,,10,9,251-666-4431,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000247,EPISCOPAL PLACE,1112 26TH ST S,Birmingham,,,Jefferson,,,100,100,(205) 939-0085,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000246,EPISCOPAL KYLE HOME,929 CHESTNUT ST,Gadsden,,,Etowah,,,10,9,(256)547-8280,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800000243,ELIZABETH WRIGHT APTS.,5201 W. ALABAMA CHRISTIAN DR,Montgomery,,,Montgomery,,,101,100,334-386-7490,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000267,FRIENDSHIP HALL,1116 S. HULL STREET,Montgomery,,,Montgomery,,,18,16,334-265-3261,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000230,DEVILLE PLACE,7744 1ST AVE S,Birmingham,,,Jefferson,,,22,20,205-836-6538,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000229,DENNIS BYNUM,619 - A  Woodmeadow Street,,,,Blount,,,43,43,(205)625-4767,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000187,ARC HOME (THE),227 MCINTYRE AVENUE,Jackson,,,Clarke,,,9,8,(251) 246-3000x402,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000271,GERRY FULLAN HOUSE,5224 GEORGIA RD,Birmingham,,,Jefferson,,,10,9,205-503-4035,Wholly physically handicapped,Disabled,Section 202 - Elderly Housing,HUD
800000222,DAUGETTE TOWERS,700 FORREST AVE,Gadsden,,,Etowah,,,100,100,(205)547-0507,Elderly,Elderly,Elderly Housing,HUD
800000224,DECATUR VOA LIVING CENTER,1311 CEDAR ST SW,Decatur,,,Morgan,,,7,6,334-774-2801,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800000066,SETON COSHOCTON,377 Clow Lane,,,,Coshocton,,,40,40,(330)343-3611,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000067,South Bay Retirement Residence,1001 W CRESSEY ST,Compton,,,Los Angeles,,,75,74,(310) 609-0110,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000238,EASEHOUSE APARTMENTS,1300 COMMERCE Drive,AUBURN,,,Lee,,,100,99,(334)826-3078,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800256596,Mikaela Towers,666 Devil's Way,,,,Arapahoe,,,0,0,,,,Section 202 - Elderly Housing,HUD
800002381,SAN RAFAEL COMMONS,302 FOURTH ST,San Rafael,,,Marin,,,83,83,(415) 459-4020,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800256400,The Felician Village of Enfield Phase I,1345 Enfield Street,Thompsonville,,,Hartford,,,0,0,,,,Section 202 - Elderly Housing,HUD
800000212,CREPE MYRTLE VILLAGE,212 THE TRAILS,,,,Escambia,,,38,37,251-867-7997,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000213,CRESTLINE HOMES,2724 34th Ave. N.,Birmingham,,,Jefferson,,,33,30,(205) 595-4555,Chronically Mentally Ill,Disabled,Section 202 - Elderly Housing,HUD
800000216,CSP VILLAGE APTS.,"2700 McFarland Boulevard, East",,,,Tuscaloosa,,,40,40,(205)391-4936,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000217,NESMITH PARK APARTMENTS,207 MCNABB ROAD,Cullman,,,Cullman,,,53,53,(256) 734-6400,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002052,NEWPORT HOUSE,8361 KNOTT AVE,Buena Park,,,Orange,,,11,10,,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800001830,Klein Manor,4121 KATELLA AVE,,,,Orange,,,71,70,714-827-2553,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800256395,UPPER MILL APARTMENTS,Anderson Street,,,,Anderson,,,0,0,,,,Section 202 - Elderly Housing,HUD
800256397,INSPIRITUS SENIOR HOUSING,1622 Rosa l. Parks Bllvd.,Nashville-Davidson,,,Davidson,,,0,0,,,,Section 202 - Elderly Housing,HUD
800256396,COVENANT GARDENS SENIOR APARTMENTS,2768 Mt. Moriah Parkway,Memphis,,,Shelby,,,0,0,,,,Section 202 - Elderly Housing,HUD
800001507,FICKETT TOWERS,14801 SHERMAN WAY,,,,Los Angeles,,,200,198,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800256407,The Heights at West Rock,34 Level Street,,,,New Haven,,,0,0,,,,Section 202 - Elderly Housing,HUD
800256392,LITTLE RIVER LANDINGS,1101 Pyle Lane,,,,Christian,,,0,0,270-350-2673,,,Section 202 - Elderly Housing,HUD
800001593,GRANDVIEW TERRACE,3940 Grand View Blvd,Los Angeles,,,Los Angeles,,,191,190,310-391-8919,Elderly,Elderly,Elderly Housing,HUD
800002397,Satellite Central,540 21st St.,,,,Alameda,,,352,345,(510) 451-8636,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001801,Lakeview Apartments,525 BEVINS ST,,,,Lake,,,36,36,(707) 263-7021,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002269,Ralston Tower,900 17TH ST,Modesto,,,Stanislaus,,,178,145,(209) 521-8900,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002271,RAMONA ESTATES,1935 E 122ND ST,Willowbrook,,,Los Angeles,,,60,60,(310) 604-0392,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800256393,EDGEWOOD SCHOOL APARTMENTS,200 Edgewood Circle,Ninety Six,,,Greenwood,,,0,0,,,,Section 202 - Elderly Housing,HUD
800002338,Rotary Plaza,433 Alida Way,South San Francisco,,,San Mateo,,,179,140,(650) 871-5323,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001567,GLENDORA GARDENS,340 N Wabash Ave,Glendora,,,Los Angeles,,,105,105,,Elderly,Elderly,Elderly Housing,HUD
800001862,LITTLE TOKYO TOWERS,455 E 3RD ST,,,,Los Angeles,,,301,180,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002035,NEW HAMPSHIRE ARMS,819 S NEW HAMPSHIRE AVE,Los Angeles,,,Los Angeles,,,36,36,213-389-9073,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002396,Saratoga Court,18855 COX AVE,Saratoga,,,Santa Clara,,,20,20,(408) 379-6119,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002146,Park Place,1230 N ST,,,,Sacramento,,,151,143,(916) 444-8400,Wholly elderly congregate,Elderly,Elderly Housing,HUD
800002149,Park Sunset,1353 Seventh AVE,San Francisco,,,San Francisco,,,30,29,(415) 661-8411,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002095,OLIVE TREE TERRACE,721 N AZUSA AVE,West Covina,,,Los Angeles,,,82,82,626-967-1656,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002133,Palm Springs Pointe,3200 E Baristo Rd,Palm Springs,,,Riverside,,,116,116,(760)320-8420,Elderly,Elderly,Elderly Housing,HUD
800002334,E. BOYD ESTERS MANOR,1101 N CENTRAL AVE,Compton,,,Los Angeles,,,50,50,310-603-2954,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800000204,COMMUNITY CONCEPTS,3417 A SANDNER COURT,,,,Jefferson,,,7,7,(205) 944-3903,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002391,Fourth Street Senior Housing,1122 4th St,Santa Monica,,,Los Angeles,,,66,65,310-917-5004,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002115,PACIFIC MANOR,609 N GLENOAKS BLVD,,,,Los Angeles,,,169,166,(818) 846-2667,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800000206,CORDOVA PARK,674 Bevill Dr.,,,,Walker,,,80,80,(205) 483-7724,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800256414,Winter Valley Residences II,600 Canton Avenue,Milton,,,Norfolk,,,0,0,,,,Section 202 - Elderly Housing,HUD
800256404,THE SCARBOROUGH,494 St. Clair Ave,Columbus,,,Franklin,,,0,0,,,,Section 202 - Elderly Housing,HUD
800256415,The Residences at El Centro,73 Lafayette Street,,,,Essex,,,0,0,,,,Section 202 - Elderly Housing,HUD
800001535,Eskaton Frank Jaconetti Manor,232 E Carson St,,,,Colusa,,,30,29,(530) 458-4960,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002392,WILSHIRE HOUSE,1125 3rd St,Santa Monica,,,Los Angeles,,,72,71,310-395-4545,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800256416,CEDARVILLE SENIOR LOFTS,6-28 North Main Street,,,,Greene,,,0,0,,,,Section 202 - Elderly Housing,HUD
800256417,Opportunities Apartments,1731 W Hunting Park Avenue,,,,Philadelphia,,,0,0,,,,Section 202 - Elderly Housing,HUD
800256418,PORTSMOUTH SENIOR,2215 Galena Pike,West Portsmouth,,,Scioto,,,0,0,,,,Section 202 - Elderly Housing,HUD
800256401,The Eliza,TBD,Oakland,,,Alameda,,,0,0,,,,Section 202 - Elderly Housing,HUD
800001572,Golden Age Gardens Apts,740 S 36th St,San Diego,,,San Diego,,,76,75,(619) 231-7833,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800002051,Newburg Retirement Center,2401 Newburg Ct,Fortuna,,,Humboldt,,,30,30,(707) 725-5923,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
800001774,LA MESA-SPRINGS APT,8070 Orange Ave,,,,San Diego,,,129,128,,Elderly,Elderly,Elderly Housing,HUD
800256398,Brook House at Omstead Village,99 W. Main Street,Boston,,,Suffolk,,,0,0,,,,Section 202 - Elderly Housing,HUD
800001506,Fernwood Apartments,45151 FERN AVE,Lancaster,,,Los Angeles,,,76,75,,Partially elderly handicapped,Elderly,Elderly Housing,HUD
800002425,SHERMAN PARK APTS,17964 SHERMAN WAY,,,,Los Angeles,,,135,134,818-324-2184,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002050,Newark Gardens II,35322 CEDAR BLVD,Newark,,,Alameda,,,50,50,(510) 791-8058,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001600,Greenfair Towers II,701 FAIRGROUNDS DR,,,,Sacramento,,,194,194,(916) 456-6427,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001775,LA MIRADA SR HSG,14129 ADOREE ST,La Mirada,,,Los Angeles,,,75,74,562-404-9975,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800256408,125th & Aurora Senior Housing,12241-12245 Aurora Avenue North,Seattle,,,King,,,0,0,,,,Section 202 - Elderly Housing,HUD
800256409,PVM 4% WESTLAND,32001 Cherry Hill Road,Westland,,,Wayne,,,0,0,,,,Section 202 - Elderly Housing,HUD
800256410,Bowleys Garden Villa Co-op,5200 Bowleys Lane,,,,Baltimore City,,,0,0,,Elderly,Elderly,Section 202 - Elderly Housing,HUD
800256412,New Shiloh I,1901 Elgin Avenue,Baltimore,,,Baltimore City,,,0,0,410-746-4434,,,Section 202 - Elderly Housing,HUD
800001549,Fuji Towers,690 NORTH FIFTH ST,San Jose,,,Santa Clara,,,140,28,408-275-8989,Elderly,Elderly,Elderly Housing,HUD
800002072,NOTRE DAME APARTMENTS,1590 Broadway,,,,San Francisco,,,203,191,(415) 673-2011,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001598,GREEN MANOR,4041 IBIS ST,,,,San Diego,,,149,122,(619) 297-1601,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800256413,JOHN GRACE ARMS,21050 Indian Street,Southfield,,,Oakland,,,0,0,,,,Section 202 - Elderly Housing,HUD
800002424,SHERMAN ARMS APARTMENTS,17760-6 SHERMAN WAY,,,,Los Angeles,,,74,74,818 342-0052,Elderly,Elderly,Elderly Housing,HUD
800002123,"Palm Springs Senior Housing, Inc.",1201 E VISTA CHINO,Palm Springs,,,Riverside,,,60,59,760-321-9370,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001845,Liberty Tower,890 MAIN ST,Santa Clara,,,Santa Clara,,,101,100,(408) 243-6226,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001551,Fuller Lodge,2141 Bancroft AVE,San Leandro,,,Alameda,,,26,25,510-351-2650,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002071,NORWALK CHRISTIAN TOWERS,14141 CLARKDALE AVE,Norwalk,,,Los Angeles,,,185,144,,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001877,LOS ROBLES TERRACE,2940 SPRING ST,,,,San Luis Obispo,,,40,39,805-239-1081,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002367,SAN DIEGO SQUARE,1055 9TH AVE,,,,San Diego,,,156,154,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002075,Oak Center Towers,1515 MARKET ST,Oakland,,,Alameda,,,196,195,510-465-1166,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800256403,Pacific Avenue Senior Homes,3701 Pacific Avenue,Livermore,,,Alameda,,,0,0,,,,Section 202 - Elderly Housing,HUD
800256405,Enfield Manor and Extension Redevelopment Project,Enfield Street and Nutmeg Avenue,Hazardville,,,Hartford,,,0,0,,,,Section 202 - Elderly Housing,HUD
800256406,The Salvation Army Ogden Silvercrest,2635 Grant Avenue,Ogden,,,Weber,,,0,0,,,,Section 202 - Elderly Housing,HUD
800001550,FULLER AVENUE SR HOUSING,1627-37 FULLER AVE,Los Angeles,,,Los Angeles,,,89,88,323 387-9634,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002106,Otterbein Manor,5375 MANILA AVE,Oakland,,,Alameda,,,39,39,(510) 653-0256,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002108,OXFORD PARK,1920 S OXFORD ST,Los Angeles,,,Los Angeles,,,109,108,323-731-7661,Wholly elderly congregate,Elderly,Elderly Housing,HUD
800002119,Padre Apts,241 JONES ST,,,,San Francisco,,,41,41,415-474-8415,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001584,GRACE + LAUGHTER APTS,1051 N Eaton AVE,Dinuba,,,Tulare,,,40,40,(559)591-1141,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800001578,CASA,342 GOLDSTRIKE RD,,,,Calaveras,,,8,8,209-754-3773,Wholly developmentally disabled,Disabled,Section 202 - Elderly Housing,HUD
800002141,PARADISE GARDENS III,1040 BUSCHMANN RD,Paradise,,,Butte,,,48,48,(530)877-7230,Elderly,Elderly,Elderly Housing,HUD
800001604,GUADALUPE PLAZA,4142 42ND ST,San Diego,,,San Diego,,,126,124,,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800001831,LAWNDALE SENIOR HOUSING,4716 W 153rd Pl,LAWNDALE,,,Los Angeles,,,56,55,(310)644-1102,Wholly Elderly Housekeeping,Elderly,Section 202 - Elderly Housing,HUD
800002377,San Lorenzo Ruiz Center,50 RIZAL ST,,,,San Francisco,,,147,145,415-495-5007,Wholly elderly congregate,Elderly,Section 202 - Elderly Housing,HUD
800002121,Pajaro Vista,1955 Pajaro,,,,Santa Cruz,,,106,106,(831)728-1552,Wholly Elderly Housekeeping,Elderly,Elderly Housing,HUD
800002361,SILVERCREST - CHULA VISTA,636 3RD AVE,Chula Vista,,,San Diego,,,75,74,(619) 427-4991,Partially elderly handicapped,Elderly,Section 202 - Elderly Housing,HUD
