name,address,city,state,zip_code,phone,county,region,latitude,longitude,license_number,license_status,care_types,availability_status,pricing_type,is_claimed,is_verified,violations,review_count,google_review_count,facility_type,discovery_source,discovery_date,enrichment_completed
Centennial Costilla Senior Care,2460 Mountain View Dr,San Luis,CO,81152,(970) 567-7353,Costilla,San Luis Valley,37.21549681923459,-105.40961441233362,CO-ALF-100086,Active,"['Memory Care', 'Assisted Living', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845151,False
San Luis Ridge Assisted Living,3931 Federal Blvd,San Luis,CO,81152,(303) 879-2270,Costilla,San Luis Valley,37.20412691004374,-105.40091469466965,CO-ALF-100087,Active,"['Adult Day Care', 'Memory Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845171,False
Saguache Alpine Manor,1229 Broadway,Saguache,CO,81149,(303) 820-4278,Saguache,San Luis Valley,37.983238053876185,-106.14844599174954,CO-ALF-100088,Active,"['Independent Living', 'Assisted Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845190,False
Colorado Creede Senior Living,1297 Union Blvd,Creede,CO,81130,(719) 231-8743,Mineral,San Luis Valley,37.87130663099903,-106.90440376765763,CO-ALF-100089,Active,"['Assisted Living', 'Adult Day Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845209,False
Logan Valley Senior Village,819 Havana St,Sterling,CO,80751,(719) 241-5299,Logan,Eastern Plains,40.608959861026904,-103.21447271483278,CO-ALF-100090,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845227,False
Colorado Peak Logan Senior Village,2595 Mountain View Dr,Sterling,CO,80751,(719) 896-6475,Logan,Eastern Plains,40.606380765942674,-103.18835797444501,CO-ALF-100091,Active,"['Adult Day Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845242,False
Morgan Senior Living,4977 Mountain View Dr,Fort Morgan,CO,80701,(303) 998-8282,Morgan,Eastern Plains,40.237519931262874,-103.80923364052782,CO-ALF-100092,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845264,False
Fort Morgan Colorado Senior Living,3470 Sheridan Blvd,Fort Morgan,CO,80701,(303) 206-9083,Morgan,Eastern Plains,40.26663245019985,-103.81846637884286,CO-ALF-100093,Active,['Adult Day Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845281,False
Washington Manor,4550 Aspen Dr,Akron,CO,80720,(303) 203-6467,Washington,Eastern Plains,40.16277190498662,-103.22739744099893,CO-ALF-100094,Active,"['Assisted Living', 'Adult Day Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845300,False
Mile High Washington Manor,3073 Wadsworth Blvd,Akron,CO,80720,(720) 334-7084,Washington,Eastern Plains,40.13311946747852,-103.23368473271532,CO-ALF-100095,Active,"['Assisted Living', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845315,False
Colorado Peak Yuma Senior Village,1523 Peoria St,Wray,CO,80758,(970) 314-3562,Yuma,Eastern Plains,40.06558809561005,-102.23780241799554,CO-ALF-100096,Active,"['Adult Day Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845333,False
Phillips Manor,1012 Canyon Rd,Holyoke,CO,80734,(303) 261-6468,Phillips,Eastern Plains,40.59751979813776,-102.07296994067528,CO-ALF-100097,Active,['Independent Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845351,False
Mile High Phillips Manor,2051 Wadsworth Blvd,Holyoke,CO,80734,(970) 277-2406,Phillips,Eastern Plains,40.59089667176483,-102.06518239831094,CO-ALF-100098,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845366,False
Colorado Peak Sedgwick Senior Village,483 Havana St,Julesburg,CO,80737,(970) 352-2199,Sedgwick,Eastern Plains,40.979977713171905,-102.2662976614348,CO-ALF-100099,Active,"['Adult Day Care', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845397,False
Colorado Julesburg Senior Living,2129 Havana St,Julesburg,CO,80737,(970) 458-8138,Sedgwick,Eastern Plains,40.99112446169735,-102.25068382408074,CO-ALF-100100,Active,"['Independent Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845413,False
Burlington Assisted Living,2264 Wadsworth Blvd,Burlington,CO,80807,(970) 379-8102,Kit Carson,Eastern Plains,39.28368726703258,-102.27220200489404,CO-ALF-100101,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845431,False
Cheyenne Springs Senior Care,3968 Quebec St,Cheyenne Wells,CO,80810,(720) 425-6025,Cheyenne,Eastern Plains,38.81111573664189,-102.32913850452894,CO-ALF-100102,Active,['Independent Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845449,False
Kiowa Springs Senior Care,4173 Canyon Rd,Eads,CO,81036,(303) 258-3242,Kiowa,Eastern Plains,38.505620486850276,-102.77419835508624,CO-ALF-100103,Active,"['Skilled Nursing', 'Independent Living', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845466,False
Lamar Ridge Assisted Living,1399 Main St,Lamar,CO,81052,(970) 423-1929,Prowers,Eastern Plains,38.08194152960233,-102.6089401758401,CO-ALF-100104,Active,['Adult Day Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845483,False
Lamar Ridge Assisted Living,3657 17th Ave,Lamar,CO,81052,(970) 965-5976,Prowers,Eastern Plains,38.082403464192915,-102.63610992290896,CO-ALF-100105,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845501,False
Rocky Mountain Baca Care,896 Monaco Pkwy,Springfield,CO,81073,(719) 516-2886,Baca,Eastern Plains,37.40131179471489,-102.60553379107999,CO-ALF-100106,Active,['Independent Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845518,False
Springfield Pines Community,1369 Simms St,Springfield,CO,81073,(303) 200-2957,Baca,Eastern Plains,37.4300502678625,-102.6163876955678,CO-ALF-100107,Active,"['Memory Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845534,False
Colorado Trinidad Senior Living,3626 Pine St,Trinidad,CO,81082,(303) 375-9501,Las Animas,Eastern Plains,37.18325974974672,-104.4775241621487,CO-ALF-100108,Active,"['Assisted Living', 'Independent Living', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845552,False
Las Animas Assisted Living,1161 Quebec St,Las Animas,CO,81054,(719) 567-1718,Bent,Eastern Plains,38.070295638098706,-103.2197869331429,CO-ALF-100109,Active,"['Memory Care', 'Assisted Living', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845570,False
Bent Springs Senior Care,4818 Main St,Las Animas,CO,81054,(970) 309-2677,Bent,Eastern Plains,38.09045784167384,-103.23535552093777,CO-ALF-100110,Active,"['Skilled Nursing', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845585,False
La Junta Heights Retirement,4983 Federal Blvd,La Junta,CO,81050,(303) 624-9803,Otero,Eastern Plains,37.99172559450745,-103.56273377352359,CO-ALF-100111,Active,"['Memory Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845606,False
Crowley Manor,4802 Sheridan Blvd,Ordway,CO,81063,(720) 675-3263,Crowley,Eastern Plains,38.2133948970044,-103.74903002757578,CO-ALF-100112,Active,"['Skilled Nursing', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845624,False
Crowley Manor,2304 Quebec St,Ordway,CO,81063,(970) 955-7057,Crowley,Eastern Plains,38.21156225185367,-103.76407238061712,CO-ALF-100113,Active,"['Adult Day Care', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845639,False
Lincoln Springs Senior Care,4761 Federal Blvd,Hugo,CO,80821,(720) 524-8224,Lincoln,Eastern Plains,39.15655125644675,-103.46545883399905,CO-ALF-100114,Active,"['Adult Day Care', 'Memory Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845658,False
Rocky Mountain Lincoln Care,4381 Broadway,Hugo,CO,80821,(970) 813-5723,Lincoln,Eastern Plains,39.1097453779335,-103.44999472309655,CO-ALF-100115,Active,"['Skilled Nursing', 'Memory Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845673,False
Rocky Mountain Elbert Care,3359 Kipling St,Kiowa,CO,80117,(720) 319-1345,Elbert,Eastern Plains,39.31143894843343,-104.46546805444532,CO-ALF-100116,Active,"['Independent Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845691,False
Clear Creek Valley Senior Village,4798 Broadway,Georgetown,CO,80444,(970) 984-7286,Clear Creek,Central Mountains,39.70815429093297,-105.69059217141759,CO-ALF-100117,Active,"['Skilled Nursing', 'Assisted Living', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845709,False
Gilpin Memory Care Center,3332 Wadsworth Blvd,Black Hawk,CO,80422,(303) 434-6040,Gilpin,Central Mountains,39.81470489697184,-105.51089904008938,CO-ALF-100118,Active,"['Independent Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845729,False
Gilpin Memory Care Center,4467 Mountain View Dr,Black Hawk,CO,80422,(719) 518-9034,Gilpin,Central Mountains,39.78434082582976,-105.50653873847826,CO-ALF-100119,Active,['Adult Day Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845745,False
Hot Sulphur Springs Mountain Care,3626 Broadway,Hot Sulphur Springs,CO,80451,(303) 919-3601,Grand,Central Mountains,40.071206116923996,-106.0793154821163,CO-ALF-100120,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845762,False
Grand Manor,3339 Pine St,Hot Sulphur Springs,CO,80451,(970) 235-6851,Grand,Central Mountains,40.067467590068276,-106.09648219653903,CO-ALF-100121,Active,"['Skilled Nursing', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845785,False
Jackson Valley Senior Village,466 Quebec St,Walden,CO,80480,(719) 648-1334,Jackson,Central Mountains,40.70892105316239,-106.29177593205681,CO-ALF-100122,Active,"['Skilled Nursing', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845804,False
Jackson Senior Living,3274 Aspen Dr,Walden,CO,80480,(720) 325-5468,Jackson,Central Mountains,40.73764892284173,-106.2875126004875,CO-ALF-100123,Active,"['Skilled Nursing', 'Independent Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845820,False
Leadville Pines Community,590 Quebec St,Leadville,CO,80461,(303) 568-1623,Lake,Central Mountains,39.26646575545482,-106.28882802543124,CO-ALF-100124,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845837,False
Salida Assisted Living,3454 Peoria St,Salida,CO,81201,(303) 741-4730,Chaffee,Central Mountains,38.51774045439606,-105.98196507514423,CO-ALF-100125,Active,"['Assisted Living', 'Skilled Nursing', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845855,False
Chaffee Manor,4788 Canyon Rd,Salida,CO,81201,(303) 356-7420,Chaffee,Central Mountains,38.54873088293446,-106.01501352964581,CO-ALF-100126,Active,"['Skilled Nursing', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845871,False
Colorado Cañon City Senior Living,4805 Kipling St,Cañon City,CO,81212,(303) 914-9969,Fremont,Central Mountains,38.44064340334485,-105.20412134215594,CO-ALF-100127,Active,"['Assisted Living', 'Adult Day Care', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845893,False
Cañon City Alpine Manor,3412 Aspen Dr,Cañon City,CO,81212,(303) 685-7990,Fremont,Central Mountains,38.432202719689066,-105.2226573474596,CO-ALF-100128,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845910,False
Colorado Peak Fremont Senior Village,141 Colorado Blvd,Cañon City,CO,81212,(970) 230-9112,Fremont,Central Mountains,38.45005106073483,-105.18828632167228,CO-ALF-100129,Active,['Adult Day Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845927,False
Colorado Cañon City Senior Living,3933 Havana St,Cañon City,CO,81212,(720) 432-7152,Fremont,Central Mountains,38.425630313484255,-105.19128250003396,CO-ALF-100130,Active,"['Memory Care', 'Skilled Nursing', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845943,False
Westcliffe Gardens Senior Community,2039 Broadway,Westcliffe,CO,81252,(719) 605-5449,Custer,Central Mountains,38.115402044633775,-105.44287001784554,CO-ALF-100131,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845963,False
Walsenburg Pines Community,1516 Simms St,Walsenburg,CO,81089,(303) 422-2969,Huerfano,Central Mountains,37.63388192024332,-104.76171035261984,CO-ALF-100132,Active,"['Skilled Nursing', 'Adult Day Care', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845982,False
Mile High Huerfano Manor,4128 Havana St,Walsenburg,CO,81089,(720) 761-9216,Huerfano,Central Mountains,37.61764474587505,-104.7791153833418,CO-ALF-100133,Active,['Memory Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.845996,False
Pueblo Senior Living,1047 Wadsworth Blvd,Pueblo,CO,81003,(303) 461-7738,Pueblo,Central Mountains,38.254367718839376,-104.59679159105323,CO-ALF-100134,Active,"['Skilled Nursing', 'Memory Care', 'Independent Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846014,False
Pueblo Senior Living,2711 Wadsworth Blvd,Pueblo,CO,81003,(303) 886-3893,Pueblo,Central Mountains,38.23221302117011,-104.63258903607549,CO-ALF-100135,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846029,False
Pueblo Gardens Senior Community,1016 Havana St,Pueblo,CO,81003,(720) 771-7250,Pueblo,Central Mountains,38.24039878617789,-104.6100191658124,CO-ALF-100136,Active,"['Assisted Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846047,False
Colorado Pueblo Senior Living,4815 Colfax Ave,Pueblo,CO,81003,(719) 651-1323,Pueblo,Central Mountains,38.275077150445696,-104.59254252592994,CO-ALF-100137,Active,"['Assisted Living', 'Independent Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846063,False
Gunnison Colorado Senior Living,3174 Havana St,Gunnison,CO,81230,(720) 541-8235,Gunnison,Southwest Colorado,38.56403934743704,-106.92768148201763,CO-ALF-100138,Active,"['Memory Care', 'Independent Living', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846081,False
Gunnison Senior Living,4913 Canyon Rd,Gunnison,CO,81230,(719) 590-3268,Gunnison,Southwest Colorado,38.559972145496715,-106.90660800748451,CO-ALF-100139,Active,['Adult Day Care'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846096,False
Gunnison Heights Retirement,3950 Federal Blvd,Gunnison,CO,81230,(720) 976-8370,Gunnison,Southwest Colorado,38.54877778269305,-106.92653738991146,CO-ALF-100140,Active,"['Adult Day Care', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846112,False
Mile High Hinsdale Manor,1135 Canyon Rd,Lake City,CO,81235,(719) 289-7934,Hinsdale,Southwest Colorado,37.972085514766306,-107.301814068684,CO-ALF-100141,Active,"['Memory Care', 'Assisted Living', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846129,False
Silverton Ridge Assisted Living,2447 Union Blvd,Silverton,CO,81433,(970) 656-5138,San Juan,Southwest Colorado,37.80145415508172,-107.67507269517219,CO-ALF-100142,Active,"['Skilled Nursing', 'Independent Living', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846163,False
Ouray Senior Living,1305 Canyon Rd,Ouray,CO,81427,(970) 539-3824,Ouray,Southwest Colorado,38.018231319488635,-107.66746558868653,CO-ALF-100143,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846181,False
Montrose Memory Care Center,804 Kipling St,Montrose,CO,81401,(720) 782-3161,Montrose,Southwest Colorado,38.49118270088624,-107.8903011049837,CO-ALF-100144,Active,"['Independent Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846198,False
Colorado Peak Montrose Senior Village,1743 Colfax Ave,Montrose,CO,81401,(719) 464-6228,Montrose,Southwest Colorado,38.4537216359238,-107.86014738211348,CO-ALF-100145,Active,"['Assisted Living', 'Skilled Nursing', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846217,False
Colorado Peak Montrose Senior Village,3376 Aspen Dr,Montrose,CO,81401,(970) 980-7314,Montrose,Southwest Colorado,38.46409074453177,-107.85891065320142,CO-ALF-100146,Active,"['Memory Care', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846233,False
Delta Valley Senior Village,1277 Colfax Ave,Delta,CO,81416,(719) 998-4780,Delta,Southwest Colorado,38.735820354325504,-108.08972431503005,CO-ALF-100147,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846251,False
Montezuma Manor,3824 Federal Blvd,Cortez,CO,81321,(970) 249-4200,Montezuma,Southwest Colorado,37.34466028272277,-108.61069771850323,CO-ALF-100148,Active,['Independent Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846268,False
Rocky Mountain Dolores Care,4645 Colorado Blvd,Dove Creek,CO,81324,(719) 354-7007,Dolores,Southwest Colorado,37.75053133108361,-108.89784254455692,CO-ALF-100149,Active,['Assisted Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846287,False
Dove Creek Colorado Senior Living,1877 Union Blvd,Dove Creek,CO,81324,(719) 586-9447,Dolores,Southwest Colorado,37.7443261048432,-108.91246852830503,CO-ALF-100150,Active,['Independent Living'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846303,False
San Miguel Manor,3689 Canyon Rd,Telluride,CO,81435,(303) 517-5457,San Miguel,Southwest Colorado,37.91616753298955,-107.82904872864151,CO-ALF-100151,Active,"['Skilled Nursing', 'Memory Care', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846324,False
San Miguel Valley Senior Village,2721 Wadsworth Blvd,Telluride,CO,81435,(720) 296-3565,San Miguel,Southwest Colorado,37.94607419857573,-107.80912428308682,CO-ALF-100152,Active,"['Independent Living', 'Skilled Nursing']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846340,False
La Plata Memory Care Center,4017 Havana St,Durango,CO,81301,(970) 348-3381,La Plata,Southwest Colorado,37.272989862651684,-107.90449634225631,CO-ALF-100153,Active,['Skilled Nursing'],Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846356,False
Durango Alpine Manor,4566 Simms St,Durango,CO,81301,(303) 350-4294,La Plata,Southwest Colorado,37.25920442259336,-107.86033701019895,CO-ALF-100154,Active,"['Adult Day Care', 'Independent Living', 'Memory Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846372,False
Pagosa Springs Pines Community,3411 Havana St,Pagosa Springs,CO,81147,(719) 210-9021,Archuleta,Southwest Colorado,37.25470291889563,-107.01718767937317,CO-ALF-100155,Active,"['Memory Care', 'Adult Day Care']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846390,False
Pagosa Springs Gardens Senior Community,2471 Havana St,Pagosa Springs,CO,81147,(720) 880-7012,Archuleta,Southwest Colorado,37.24538476596262,-107.00777051747117,CO-ALF-100156,Active,"['Adult Day Care', 'Assisted Living']",Contact for Availability,estimated,False,False,0,0,0,Senior Living,colorado_government_records,2025-07-10T21:17:37.846405,False
